,stim_id,condition,freq_category,word,subtlex_log10freq,correct_response,ResponseTime,Accuracy,id
18,19,rw,LF,etui,0.6021,Y,812.8949340688961,1,95308.0
97,98,rw,HF,had,4.9643,Y,431.35385956788383,1,95308.0
76,77,rw,HF,hen,4.158,Y,554.0479909627015,1,95308.0
29,30,rw,LF,oker,0.699,Y,637.9997448389129,0,95308.0
110,111,nw,NW,kormel,0.0,N,1021.406290199283,1,95308.0
149,150,nw,NW,knaarde,0.0,N,1048.8386108566317,1,95308.0
109,110,nw,NW,women,0.0,N,1008.1702156742248,0,95308.0
16,17,rw,LF,clusters,0.6021,Y,662.2479372332987,1,95308.0
10,11,rw,LF,stekken,0.301,Y,711.6111376230864,1,95308.0
122,123,nw,NW,kiemeten,0.0,N,1066.4081780016302,1,95308.0
0,1,rw,LF,buidels,0.301,Y,635.6629390448452,0,95308.0
81,82,rw,HF,morgen,4.2678,Y,597.0350700978349,0,95308.0
47,48,rw,LF,balkons,0.9542,Y,609.2899658935504,1,95308.0
197,198,nw,NW,snarpen,0.0,N,1131.0683681082958,1,95308.0
32,33,rw,LF,woei,0.699,Y,613.3086157308559,1,95308.0
105,106,nw,NW,slont,0.0,N,1019.3143223450408,1,95308.0
89,90,rw,HF,wist,4.4149,Y,503.495238158659,0,95308.0
183,184,nw,NW,rieve,0.0,N,1018.7523430676185,1,95308.0
170,171,nw,NW,glijp,0.0,N,1057.1584288942324,1,95308.0
54,55,rw,HF,recht,3.8432,Y,420.18266124130867,1,95308.0
64,65,rw,HF,zoek,3.9398,Y,497.3382005461699,1,95308.0
25,26,rw,LF,beitels,0.699,Y,741.7166407112549,0,95308.0
51,52,rw,HF,hield,3.8191,Y,487.33159661461406,1,95308.0
22,23,rw,LF,strotten,0.6021,Y,597.1816988694602,1,95308.0
172,173,nw,NW,klaap,0.0,N,979.505976165447,1,95308.0
101,102,nw,NW,labber,0.0,N,1013.2438683867048,1,95308.0
12,13,rw,LF,gevels,0.4771,Y,720.6620052893279,1,95308.0
17,18,rw,LF,deun,0.6021,Y,616.855562934464,1,95308.0
8,9,rw,LF,reigers,0.301,Y,666.8001235295311,0,95308.0
185,186,nw,NW,brad,0.0,N,1056.2517999336658,1,95308.0
123,124,nw,NW,vebras,0.0,N,954.6736774489747,1,95308.0
55,56,rw,HF,hard,3.8435,Y,531.3918264291324,1,95308.0
39,40,rw,LF,topaas,0.7782,Y,559.6135792586102,1,95308.0
199,200,nw,NW,fankel,0.0,N,1075.3227908812107,0,95308.0
145,146,nw,NW,gewunnen,0.0,N,962.6722153250132,1,95308.0
14,15,rw,LF,karpers,0.4771,Y,664.2370539391667,1,95308.0
73,74,rw,HF,help,4.0879,Y,487.04690442896725,1,95308.0
118,119,nw,NW,doppel,0.0,N,1030.0810220007295,0,95308.0
80,81,rw,HF,krijg,4.214,Y,634.8745012950791,1,95308.0
141,142,nw,NW,gardien,0.0,N,954.6485478226638,1,95308.0
40,41,rw,LF,zolders,0.7782,Y,577.7076991391389,0,95308.0
66,67,rw,HF,plaats,3.97,Y,402.69377521013826,1,95308.0
143,144,nw,NW,ant,0.0,N,1107.0752447223135,0,95308.0
84,85,rw,HF,zag,4.3048,Y,449.9042364641621,1,95308.0
26,27,rw,LF,flans,0.699,Y,573.5359449997463,0,95308.0
34,35,rw,LF,margriet,0.7782,Y,780.9077928144784,1,95308.0
30,31,rw,LF,porde,0.699,Y,763.3241943083638,0,95308.0
176,177,nw,NW,rons,0.0,N,958.0823146377463,1,95308.0
13,14,rw,LF,juffen,0.4771,Y,612.7673790442072,0,95308.0
124,125,nw,NW,kabrieken,0.0,N,974.8112316389504,1,95308.0
100,101,nw,NW,millag,0.0,N,986.9159914657776,1,95308.0
42,43,rw,LF,stengels,0.8451,Y,665.7799623459597,1,95308.0
114,115,nw,NW,liek,0.0,N,968.862590593738,1,95308.0
50,51,rw,HF,plan,3.7972,Y,594.5429554745614,1,95308.0
121,122,nw,NW,bluit,0.0,N,1035.7000556100663,1,95308.0
132,133,nw,NW,gefruld,0.0,N,1081.3074171998353,0,95308.0
11,12,rw,LF,barse,0.4771,Y,623.8228293877629,1,95308.0
78,79,rw,HF,uur,4.1832,Y,558.3232923476396,0,95308.0
189,190,nw,NW,ploe,0.0,N,1086.0050809794634,0,95308.0
177,178,nw,NW,gimmel,0.0,N,902.0536682776501,1,95308.0
116,117,nw,NW,groeken,0.0,N,1121.506654764839,1,95308.0
169,170,nw,NW,moksen,0.0,N,1040.903912380096,1,95308.0
62,63,rw,HF,begin,3.9267,Y,499.14896793386833,1,95308.0
163,164,nw,NW,snoen,0.0,N,1082.5549960053966,1,95308.0
198,199,nw,NW,spodiel,0.0,N,1026.8559334599731,1,95308.0
27,28,rw,LF,klavier,0.699,Y,568.1081517294535,1,95308.0
165,166,nw,NW,mijk,0.0,N,902.3423339219182,0,95308.0
155,156,nw,NW,loedsels,0.0,N,920.2994156366817,0,95308.0
56,57,rw,HF,reden,3.8548,Y,412.10282804297555,1,95308.0
45,46,rw,LF,lijsters,0.9031,Y,565.0545898169362,1,95308.0
31,32,rw,LF,suste,0.699,Y,612.0134415362497,0,95308.0
82,83,rw,HF,vraag,4.281,Y,393.4072815197293,1,95308.0
41,42,rw,LF,lome,0.8451,Y,617.6061567037349,1,95308.0
153,154,nw,NW,gefaapt,0.0,N,951.9085836514316,1,95308.0
20,21,rw,LF,schuiten,0.6021,Y,694.757490341146,1,95308.0
111,112,nw,NW,breent,0.0,N,1003.7332412682381,0,95308.0
129,130,nw,NW,bralat,0.0,N,977.5710564948878,0,95308.0
159,160,nw,NW,jaat,0.0,N,1052.0617351831806,1,95308.0
59,60,rw,HF,vallen,3.8985,Y,517.4457357287466,1,95308.0
94,95,rw,HF,dood,4.6374,Y,540.3535637818528,1,95308.0
79,80,rw,HF,eigen,4.1922,Y,505.38604261642473,1,95308.0
77,78,rw,HF,open,4.1693,Y,413.7757966955984,1,95308.0
162,163,nw,NW,plond,0.0,N,1038.3775440881714,1,95308.0
48,49,rw,LF,bonkte,0.9542,Y,573.4340657524433,0,95308.0
112,113,nw,NW,vroel,0.0,N,1068.3799091198775,1,95308.0
154,155,nw,NW,pals,0.0,N,1033.6211132099847,1,95308.0
46,47,rw,LF,venkel,0.9031,Y,733.175705694743,1,95308.0
164,165,nw,NW,tombel,0.0,N,944.1793106895029,1,95308.0
160,161,nw,NW,gietsen,0.0,N,1132.920675885435,0,95308.0
99,100,rw,HF,kom,5.0578,Y,500.6881510332403,0,95308.0
147,148,nw,NW,kadders,0.0,N,934.7288702747394,1,95308.0
179,180,nw,NW,kijs,0.0,N,967.9517098716343,1,95308.0
195,196,nw,NW,rokan,0.0,N,925.2145037452715,1,95308.0
138,139,nw,NW,stodeum,0.0,N,964.8279198303403,1,95308.0
33,34,rw,LF,gonsde,0.7782,Y,692.3454544932193,1,95308.0
178,179,nw,NW,monen,0.0,N,938.1040967288119,1,95308.0
