,stim_id,condition,freq_category,word,subtlex_log10freq,correct_response,ResponseTime,Accuracy,id
76,77,rw,HF,hen,4.158,Y,645.7362479097551,1,15750.0
180,181,nw,NW,herken,0.0,N,883.0663818075523,1,15750.0
131,132,nw,NW,fradingo,0.0,N,755.8142256093649,1,15750.0
43,44,rw,LF,stram,0.8451,Y,915.7842347209166,1,15750.0
195,196,nw,NW,rokan,0.0,N,1031.1707016330208,1,15750.0
115,116,nw,NW,plenk,0.0,N,936.069623601686,0,15750.0
137,138,nw,NW,glaf,0.0,N,935.8488668841842,1,15750.0
54,55,rw,HF,recht,3.8432,Y,475.5141740267003,1,15750.0
15,16,rw,LF,snert,0.4771,Y,636.6689025472758,1,15750.0
111,112,nw,NW,breent,0.0,N,727.6272185763683,1,15750.0
73,74,rw,HF,help,4.0879,Y,478.65866366284763,0,15750.0
50,51,rw,HF,plan,3.7972,Y,508.0921771738192,1,15750.0
59,60,rw,HF,vallen,3.8985,Y,601.1695358298379,1,15750.0
91,92,rw,HF,moeder,4.4554,Y,374.46191150012334,1,15750.0
116,117,nw,NW,groeken,0.0,N,927.5075284073815,1,15750.0
75,76,rw,HF,wachten,4.1516,Y,346.09950697521367,0,15750.0
56,57,rw,HF,reden,3.8548,Y,572.9806927126668,1,15750.0
58,59,rw,HF,redden,3.8783,Y,514.8122812619137,1,15750.0
49,50,rw,LF,gisten,0.9542,Y,738.645077290398,1,15750.0
35,36,rw,LF,metrum,0.7782,Y,794.6731705715679,1,15750.0
1,2,rw,LF,hese,0.301,Y,532.6105912357128,1,15750.0
136,137,nw,NW,smaan,0.0,N,1181.4483115798816,1,15750.0
70,71,rw,HF,ogen,4.0572,Y,396.8505303716154,0,15750.0
144,145,nw,NW,bezans,0.0,N,893.6415534165843,1,15750.0
133,134,nw,NW,vrijk,0.0,N,1136.5788071495629,0,15750.0
117,118,nw,NW,prookt,0.0,N,1091.9712680892776,1,15750.0
82,83,rw,HF,vraag,4.281,Y,414.0870842266634,0,15750.0
112,113,nw,NW,vroel,0.0,N,933.4428123915282,1,15750.0
127,128,nw,NW,kandola,0.0,N,842.7713543530158,1,15750.0
97,98,rw,HF,had,4.9643,Y,425.58716144744903,1,15750.0
12,13,rw,LF,gevels,0.4771,Y,770.2614914035125,1,15750.0
19,20,rw,LF,schoffels,0.6021,Y,732.7375197612488,1,15750.0
64,65,rw,HF,zoek,3.9398,Y,387.3637258506828,1,15750.0
55,56,rw,HF,hard,3.8435,Y,507.97464242921194,1,15750.0
65,66,rw,HF,wakker,3.9448,Y,394.7731111348528,0,15750.0
198,199,nw,NW,spodiel,0.0,N,1019.8978794758656,1,15750.0
189,190,nw,NW,ploe,0.0,N,892.8708024110659,1,15750.0
6,7,rw,LF,rafel,0.301,Y,799.9035941751811,1,15750.0
22,23,rw,LF,strotten,0.6021,Y,812.48791906715,1,15750.0
96,97,rw,HF,zeg,4.6872,Y,387.14131217541626,1,15750.0
172,173,nw,NW,klaap,0.0,N,898.8639044248752,0,15750.0
52,53,rw,HF,boek,3.8196,Y,337.3126494262963,1,15750.0
30,31,rw,LF,porde,0.699,Y,901.1571750908573,1,15750.0
110,111,nw,NW,kormel,0.0,N,931.0517927529719,1,15750.0
20,21,rw,LF,schuiten,0.6021,Y,926.6320610502834,1,15750.0
23,24,rw,LF,wrongel,0.6021,Y,795.4356909657392,1,15750.0
79,80,rw,HF,eigen,4.1922,Y,315.7764356525954,1,15750.0
3,4,rw,LF,polders,0.301,Y,705.7740818794274,0,15750.0
181,182,nw,NW,hormen,0.0,N,1265.875856827822,1,15750.0
168,169,nw,NW,plin,0.0,N,922.8124500205068,0,15750.0
163,164,nw,NW,snoen,0.0,N,1042.539648351587,1,15750.0
93,94,rw,HF,gedaan,4.5868,Y,310.7572450034517,1,15750.0
45,46,rw,LF,lijsters,0.9031,Y,721.2906828747125,1,15750.0
9,10,rw,LF,sikkels,0.301,Y,728.3093588508835,0,15750.0
44,45,rw,LF,grief,0.9031,Y,859.6548432076313,1,15750.0
17,18,rw,LF,deun,0.6021,Y,656.5774916605137,1,15750.0
47,48,rw,LF,balkons,0.9542,Y,736.7206819855752,0,15750.0
159,160,nw,NW,jaat,0.0,N,922.6091756838092,1,15750.0
71,72,rw,HF,lekker,4.082,Y,628.9788291288683,1,15750.0
51,52,rw,HF,hield,3.8191,Y,310.3023180788617,1,15750.0
40,41,rw,LF,zolders,0.7782,Y,569.2465781390629,1,15750.0
106,107,nw,NW,gals,0.0,N,794.0025284939738,1,15750.0
123,124,nw,NW,vebras,0.0,N,1147.7939857649785,0,15750.0
100,101,nw,NW,millag,0.0,N,987.618822523199,1,15750.0
92,93,rw,HF,dacht,4.5313,Y,458.6928497378118,0,15750.0
173,174,nw,NW,bluurde,0.0,N,1172.01421120949,1,15750.0
83,84,rw,HF,auto,4.3017,Y,393.3781530875027,1,15750.0
175,176,nw,NW,kwarp,0.0,N,965.3555607006263,1,15750.0
81,82,rw,HF,morgen,4.2678,Y,419.40779071009604,1,15750.0
107,108,nw,NW,geslonden,0.0,N,925.937280124943,1,15750.0
178,179,nw,NW,monen,0.0,N,1133.4376860203429,0,15750.0
191,192,nw,NW,megen,0.0,N,1043.503015895707,1,15750.0
118,119,nw,NW,doppel,0.0,N,1154.1038308352936,1,15750.0
69,70,rw,HF,juist,4.0152,Y,316.58100035175323,1,15750.0
154,155,nw,NW,pals,0.0,N,940.7460059037235,1,15750.0
197,198,nw,NW,snarpen,0.0,N,918.8845892954197,1,15750.0
101,102,nw,NW,labber,0.0,N,905.9787805941961,1,15750.0
2,3,rw,LF,imams,0.301,Y,830.370448702659,1,15750.0
27,28,rw,LF,klavier,0.699,Y,758.4582178285971,1,15750.0
155,156,nw,NW,loedsels,0.0,N,1015.1806629762094,1,15750.0
5,6,rw,LF,puien,0.301,Y,676.4396079639764,0,15750.0
48,49,rw,LF,bonkte,0.9542,Y,707.893597510637,1,15750.0
182,183,nw,NW,zuun,0.0,N,913.103262849638,1,15750.0
