,stim_id,condition,freq_category,word,subtlex_log10freq,correct_response,ResponseTime,Accuracy,id
81,82,rw,HF,morgen,4.2678,Y,485.80321349212176,1,43998.0
160,161,nw,NW,gietsen,0.0,N,897.2886167314748,1,43998.0
102,103,nw,NW,brum,0.0,N,883.5600688465763,0,43998.0
96,97,rw,HF,zeg,4.6872,Y,506.23696750740584,1,43998.0
66,67,rw,HF,plaats,3.97,Y,561.9467746625887,0,43998.0
90,91,rw,HF,hele,4.4246,Y,399.388740317816,1,43998.0
180,181,nw,NW,herken,0.0,N,1108.754053789292,1,43998.0
150,151,nw,NW,plirken,0.0,N,844.8756502009667,1,43998.0
174,175,nw,NW,nergen,0.0,N,1080.3620966818798,1,43998.0
116,117,nw,NW,groeken,0.0,N,787.4707548117601,1,43998.0
135,136,nw,NW,kumus,0.0,N,1120.2453366623924,0,43998.0
171,172,nw,NW,vlump,0.0,N,1091.5438948623853,1,43998.0
92,93,rw,HF,dacht,4.5313,Y,404.99173401336475,1,43998.0
62,63,rw,HF,begin,3.9267,Y,480.7038828208705,1,43998.0
86,87,rw,HF,ging,4.3434,Y,637.9916660346444,1,43998.0
34,35,rw,LF,margriet,0.7782,Y,692.2676401474462,0,43998.0
0,1,rw,LF,buidels,0.301,Y,598.0151504105609,1,43998.0
94,95,rw,HF,dood,4.6374,Y,264.1768977625275,1,43998.0
58,59,rw,HF,redden,3.8783,Y,184.51814657749486,1,43998.0
83,84,rw,HF,auto,4.3017,Y,647.5420761437166,1,43998.0
87,88,rw,HF,werd,4.3552,Y,719.8783491789703,0,43998.0
139,140,nw,NW,murselein,0.0,N,1041.7426974533869,1,43998.0
153,154,nw,NW,gefaapt,0.0,N,1063.625871015448,0,43998.0
10,11,rw,LF,stekken,0.301,Y,603.7547380330104,1,43998.0
104,105,nw,NW,jugen,0.0,N,996.7415890890813,1,43998.0
12,13,rw,LF,gevels,0.4771,Y,843.1544080477045,0,43998.0
7,8,rw,LF,ratels,0.301,Y,729.0670953826422,0,43998.0
198,199,nw,NW,spodiel,0.0,N,912.9584425474468,0,43998.0
106,107,nw,NW,gals,0.0,N,959.0670800161882,1,43998.0
188,189,nw,NW,trorg,0.0,N,1103.8458648318099,1,43998.0
191,192,nw,NW,megen,0.0,N,883.06184883439,1,43998.0
126,127,nw,NW,sluinen,0.0,N,1242.7199496554908,0,43998.0
99,100,rw,HF,kom,5.0578,Y,593.3737089453844,1,43998.0
115,116,nw,NW,plenk,0.0,N,1112.7628969625196,1,43998.0
196,197,nw,NW,zerder,0.0,N,868.3351655199931,1,43998.0
140,141,nw,NW,kimensie,0.0,N,867.1568098150706,1,43998.0
70,71,rw,HF,ogen,4.0572,Y,437.39561339292317,1,43998.0
137,138,nw,NW,glaf,0.0,N,1033.414748252237,1,43998.0
193,194,nw,NW,pruit,0.0,N,1101.9747711108694,0,43998.0
190,191,nw,NW,darboen,0.0,N,929.5797941812207,1,43998.0
145,146,nw,NW,gewunnen,0.0,N,1002.7557605988686,0,43998.0
134,135,nw,NW,vlorken,0.0,N,948.9148363665571,1,43998.0
147,148,nw,NW,kadders,0.0,N,934.807202603401,1,43998.0
105,106,nw,NW,slont,0.0,N,1273.2502902675026,1,43998.0
111,112,nw,NW,breent,0.0,N,1016.3127773096361,0,43998.0
183,184,nw,NW,rieve,0.0,N,1262.5107488282954,1,43998.0
176,177,nw,NW,rons,0.0,N,1118.1846390980372,1,43998.0
55,56,rw,HF,hard,3.8435,Y,604.1198026185448,1,43998.0
173,174,nw,NW,bluurde,0.0,N,1056.7364109075627,0,43998.0
98,99,rw,HF,bij,5.0328,Y,525.7796084004908,0,43998.0
119,120,nw,NW,verke,0.0,N,1035.5592347855663,1,43998.0
175,176,nw,NW,kwarp,0.0,N,901.3500764537501,1,43998.0
132,133,nw,NW,gefruld,0.0,N,1016.641515550987,1,43998.0
53,54,rw,HF,baby,3.8221,Y,473.20471653375245,0,43998.0
179,180,nw,NW,kijs,0.0,N,1085.2430854904458,0,43998.0
163,164,nw,NW,snoen,0.0,N,1225.1933498170688,1,43998.0
18,19,rw,LF,etui,0.6021,Y,615.3801401692996,1,43998.0
61,62,rw,HF,gaf,3.923,Y,596.6132988416888,0,43998.0
21,22,rw,LF,spurt,0.6021,Y,702.3644684734347,0,43998.0
13,14,rw,LF,juffen,0.4771,Y,836.2114479904413,1,43998.0
3,4,rw,LF,polders,0.301,Y,712.061401743908,1,43998.0
123,124,nw,NW,vebras,0.0,N,1116.722516110326,1,43998.0
36,37,rw,LF,rogge,0.7782,Y,755.9796994659099,1,43998.0
42,43,rw,LF,stengels,0.8451,Y,626.7326402653673,0,43998.0
11,12,rw,LF,barse,0.4771,Y,576.1700097356886,0,43998.0
178,179,nw,NW,monen,0.0,N,901.857882369792,1,43998.0
110,111,nw,NW,kormel,0.0,N,882.4803214607217,1,43998.0
44,45,rw,LF,grief,0.9031,Y,595.7557410308272,0,43998.0
127,128,nw,NW,kandola,0.0,N,890.2710750462347,0,43998.0
182,183,nw,NW,zuun,0.0,N,955.9357684515476,1,43998.0
85,86,rw,HF,idee,4.3247,Y,609.7972141008662,1,43998.0
14,15,rw,LF,karpers,0.4771,Y,880.3240830392915,1,43998.0
189,190,nw,NW,ploe,0.0,N,1154.3348880844123,0,43998.0
56,57,rw,HF,reden,3.8548,Y,589.5641172639935,1,43998.0
151,152,nw,NW,grede,0.0,N,976.913205898087,0,43998.0
128,129,nw,NW,grantel,0.0,N,1074.7525885845312,0,43998.0
133,134,nw,NW,vrijk,0.0,N,972.0041795349803,1,43998.0
141,142,nw,NW,gardien,0.0,N,954.4062013790675,1,43998.0
77,78,rw,HF,open,4.1693,Y,508.2380327892461,1,43998.0
113,114,nw,NW,gesmalpt,0.0,N,1134.521471915475,0,43998.0
172,173,nw,NW,klaap,0.0,N,1080.770567422763,1,43998.0
60,61,rw,HF,los,3.9075,Y,576.2685690770159,0,43998.0
148,149,nw,NW,leumen,0.0,N,918.7268115897407,1,43998.0
129,130,nw,NW,bralat,0.0,N,987.5070339760264,1,43998.0
97,98,rw,HF,had,4.9643,Y,549.0210358021696,1,43998.0
41,42,rw,LF,lome,0.8451,Y,667.7783490907705,1,43998.0
84,85,rw,HF,zag,4.3048,Y,530.4889002727983,1,43998.0
67,68,rw,HF,soort,3.9872,Y,646.6169843108217,1,43998.0
1,2,rw,LF,hese,0.301,Y,846.1914174675449,1,43998.0
72,73,rw,HF,gemaakt,4.0844,Y,414.51405405147784,1,43998.0
162,163,nw,NW,plond,0.0,N,1061.4651504201618,1,43998.0
184,185,nw,NW,drintels,0.0,N,866.9549303031471,0,43998.0
168,169,nw,NW,plin,0.0,N,1099.1935866436502,1,43998.0
48,49,rw,LF,bonkte,0.9542,Y,612.0840091495568,0,43998.0
144,145,nw,NW,bezans,0.0,N,1066.9924368633758,1,43998.0
125,126,nw,NW,zelijk,0.0,N,1073.875106674858,1,43998.0
78,79,rw,HF,uur,4.1832,Y,266.8939848449775,1,43998.0
169,170,nw,NW,moksen,0.0,N,946.4867906796648,1,43998.0
33,34,rw,LF,gonsde,0.7782,Y,894.9541519283466,0,43998.0
49,50,rw,LF,gisten,0.9542,Y,496.24184442001734,1,43998.0
30,31,rw,LF,porde,0.699,Y,638.8672245190907,0,43998.0
47,48,rw,LF,balkons,0.9542,Y,630.9005465162612,1,43998.0
23,24,rw,LF,wrongel,0.6021,Y,226.97560414935356,1,43998.0
27,28,rw,LF,klavier,0.699,Y,642.4549885084334,1,43998.0
164,165,nw,NW,tombel,0.0,N,916.7088014166469,1,43998.0
165,166,nw,NW,mijk,0.0,N,872.489688575642,1,43998.0
121,122,nw,NW,bluit,0.0,N,1064.9853803390415,1,43998.0
25,26,rw,LF,beitels,0.699,Y,613.9225225366171,1,43998.0
103,104,nw,NW,goont,0.0,N,1055.7079817024007,0,43998.0
187,188,nw,NW,klaam,0.0,N,918.2331911371008,1,43998.0
5,6,rw,LF,puien,0.301,Y,788.5026232431468,1,43998.0
166,167,nw,NW,pectars,0.0,N,1085.098055638831,0,43998.0
76,77,rw,HF,hen,4.158,Y,411.0587142296622,1,43998.0
35,36,rw,LF,metrum,0.7782,Y,423.6808306785196,1,43998.0
101,102,nw,NW,labber,0.0,N,923.8683528192977,1,43998.0
8,9,rw,LF,reigers,0.301,Y,843.995721714761,1,43998.0
152,153,nw,NW,entel,0.0,N,994.7321487840618,1,43998.0
167,168,nw,NW,stiraal,0.0,N,1059.2815732200866,1,43998.0
40,41,rw,LF,zolders,0.7782,Y,604.0145140445849,1,43998.0
4,5,rw,LF,ponten,0.301,Y,606.3584582952118,1,43998.0
91,92,rw,HF,moeder,4.4554,Y,486.1515360717077,1,43998.0
154,155,nw,NW,pals,0.0,N,1260.559245185957,0,43998.0
28,29,rw,LF,lanen,0.699,Y,605.6355189078671,1,43998.0
38,39,rw,LF,sjalot,0.7782,Y,892.1732433696976,1,43998.0
120,121,nw,NW,nammer,0.0,N,914.8450011557779,1,43998.0
117,118,nw,NW,prookt,0.0,N,934.1040980113771,1,43998.0
122,123,nw,NW,kiemeten,0.0,N,1077.0412647240723,1,43998.0
65,66,rw,HF,wakker,3.9448,Y,422.821713274298,1,43998.0
16,17,rw,LF,clusters,0.6021,Y,521.5513534198716,1,43998.0
138,139,nw,NW,stodeum,0.0,N,1118.2203703227196,1,43998.0
57,58,rw,HF,heren,3.8659,Y,432.2126879250537,1,43998.0
52,53,rw,HF,boek,3.8196,Y,559.0221580097165,1,43998.0
159,160,nw,NW,jaat,0.0,N,954.1687634516634,1,43998.0
195,196,nw,NW,rokan,0.0,N,913.3054094050225,1,43998.0
63,64,rw,HF,bezig,3.934,Y,553.5607752415863,0,43998.0
197,198,nw,NW,snarpen,0.0,N,1086.3732784660945,1,43998.0
181,182,nw,NW,hormen,0.0,N,1186.3522924173794,1,43998.0
158,159,nw,NW,rastel,0.0,N,1221.4653296512397,1,43998.0
124,125,nw,NW,kabrieken,0.0,N,905.2877711599895,1,43998.0
32,33,rw,LF,woei,0.699,Y,744.9257773256805,0,43998.0
118,119,nw,NW,doppel,0.0,N,994.6973529033667,0,43998.0
17,18,rw,LF,deun,0.6021,Y,583.0352625767165,1,43998.0
177,178,nw,NW,gimmel,0.0,N,1008.1568284721322,1,43998.0
19,20,rw,LF,schoffels,0.6021,Y,676.0408394945284,1,43998.0
82,83,rw,HF,vraag,4.281,Y,551.6340355601433,1,43998.0
146,147,nw,NW,kuukt,0.0,N,1119.3282254841185,0,43998.0
50,51,rw,HF,plan,3.7972,Y,455.02318509694925,1,43998.0
155,156,nw,NW,loedsels,0.0,N,1044.475460665798,0,43998.0
2,3,rw,LF,imams,0.301,Y,625.9483242754367,0,43998.0
88,89,rw,HF,geweest,4.3568,Y,579.519127335353,1,43998.0
9,10,rw,LF,sikkels,0.301,Y,786.0921558348208,1,43998.0
45,46,rw,LF,lijsters,0.9031,Y,654.2637639978185,1,43998.0
74,75,rw,HF,vroeg,4.1163,Y,417.0498322903137,0,43998.0
6,7,rw,LF,rafel,0.301,Y,662.2714630124766,1,43998.0
43,44,rw,LF,stram,0.8451,Y,599.8727920092733,1,43998.0
185,186,nw,NW,brad,0.0,N,1050.8613318443568,0,43998.0
142,143,nw,NW,rakot,0.0,N,909.9309097818314,1,43998.0
59,60,rw,HF,vallen,3.8985,Y,459.4653536317101,1,43998.0
64,65,rw,HF,zoek,3.9398,Y,656.2544163862852,0,43998.0
136,137,nw,NW,smaan,0.0,N,1158.010538915692,1,43998.0
39,40,rw,LF,topaas,0.7782,Y,843.0727522073785,0,43998.0
143,144,nw,NW,ant,0.0,N,1021.8265362276398,1,43998.0
37,38,rw,LF,sfinxen,0.7782,Y,648.1253970407586,1,43998.0
75,76,rw,HF,wachten,4.1516,Y,677.3203539678614,1,43998.0
15,16,rw,LF,snert,0.4771,Y,725.3190710741557,1,43998.0
68,69,rw,HF,sta,4.0123,Y,303.05375739110525,1,43998.0
24,25,rw,LF,ambten,0.699,Y,706.0940206884607,1,43998.0
26,27,rw,LF,flans,0.699,Y,748.0851215292245,0,43998.0
