,stim_id,condition,freq_category,word,subtlex_log10freq,correct_response,ResponseTime,Accuracy,id
194,195,nw,NW,pirrel,0.0,N,1012.2394656490368,1,20556.0
198,199,nw,NW,spodiel,0.0,N,1011.4217025518432,1,20556.0
64,65,rw,HF,zoek,3.9398,Y,411.0491145728073,1,20556.0
9,10,rw,LF,sikkels,0.301,Y,721.1397292124004,1,20556.0
10,11,rw,LF,stekken,0.301,Y,746.254523951661,1,20556.0
112,113,nw,NW,vroel,0.0,N,1025.2764709746573,1,20556.0
3,4,rw,LF,polders,0.301,Y,745.2683253156563,1,20556.0
189,190,nw,NW,ploe,0.0,N,1094.098304508455,1,20556.0
184,185,nw,NW,drintels,0.0,N,1068.588537031045,1,20556.0
7,8,rw,LF,ratels,0.301,Y,718.5441109786517,0,20556.0
5,6,rw,LF,puien,0.301,Y,742.9542284380967,1,20556.0
101,102,nw,NW,labber,0.0,N,991.342858379305,0,20556.0
55,56,rw,HF,hard,3.8435,Y,353.8057968970695,0,20556.0
85,86,rw,HF,idee,4.3247,Y,496.696897152234,1,20556.0
170,171,nw,NW,glijp,0.0,N,1043.7122583748896,0,20556.0
124,125,nw,NW,kabrieken,0.0,N,1064.4636387700791,1,20556.0
16,17,rw,LF,clusters,0.6021,Y,705.3811592634974,1,20556.0
177,178,nw,NW,gimmel,0.0,N,978.966630247666,1,20556.0
49,50,rw,LF,gisten,0.9542,Y,769.3567099432929,1,20556.0
51,52,rw,HF,hield,3.8191,Y,441.34697618186493,1,20556.0
123,124,nw,NW,vebras,0.0,N,999.692183517478,1,20556.0
172,173,nw,NW,klaap,0.0,N,1065.9514480441237,0,20556.0
119,120,nw,NW,verke,0.0,N,975.3203416437788,1,20556.0
129,130,nw,NW,bralat,0.0,N,981.4153580978317,1,20556.0
187,188,nw,NW,klaam,0.0,N,962.0394739807379,1,20556.0
42,43,rw,LF,stengels,0.8451,Y,735.9065976210323,1,20556.0
54,55,rw,HF,recht,3.8432,Y,476.9480022124539,0,20556.0
75,76,rw,HF,wachten,4.1516,Y,410.0600461290966,1,20556.0
14,15,rw,LF,karpers,0.4771,Y,726.5269169987785,0,20556.0
180,181,nw,NW,herken,0.0,N,1036.9791788152756,1,20556.0
28,29,rw,LF,lanen,0.699,Y,673.5008439529853,1,20556.0
32,33,rw,LF,woei,0.699,Y,692.2319370997735,1,20556.0
148,149,nw,NW,leumen,0.0,N,964.6210071923815,1,20556.0
149,150,nw,NW,knaarde,0.0,N,1051.661339101321,1,20556.0
159,160,nw,NW,jaat,0.0,N,964.7544374533361,1,20556.0
116,117,nw,NW,groeken,0.0,N,1032.086581123464,1,20556.0
151,152,nw,NW,grede,0.0,N,998.6245218998903,0,20556.0
4,5,rw,LF,ponten,0.301,Y,706.7773774699198,1,20556.0
23,24,rw,LF,wrongel,0.6021,Y,723.330698896594,1,20556.0
35,36,rw,LF,metrum,0.7782,Y,794.173145375013,1,20556.0
186,187,nw,NW,gevupt,0.0,N,984.0670537261024,0,20556.0
41,42,rw,LF,lome,0.8451,Y,689.4404630883076,0,20556.0
127,128,nw,NW,kandola,0.0,N,1017.094428750456,1,20556.0
165,166,nw,NW,mijk,0.0,N,1036.5394598473433,1,20556.0
99,100,rw,HF,kom,5.0578,Y,470.56217837906655,1,20556.0
0,1,rw,LF,buidels,0.301,Y,831.5250245542039,0,20556.0
98,99,rw,HF,bij,5.0328,Y,489.4129594023827,1,20556.0
86,87,rw,HF,ging,4.3434,Y,382.27363276094553,1,20556.0
52,53,rw,HF,boek,3.8196,Y,491.0530556010543,0,20556.0
15,16,rw,LF,snert,0.4771,Y,806.1288983382018,1,20556.0
169,170,nw,NW,moksen,0.0,N,1063.3565947802817,1,20556.0
90,91,rw,HF,hele,4.4246,Y,402.351552084897,1,20556.0
176,177,nw,NW,rons,0.0,N,1071.1703108817026,1,20556.0
27,28,rw,LF,klavier,0.699,Y,705.1520326827709,1,20556.0
44,45,rw,LF,grief,0.9031,Y,686.0495102760177,1,20556.0
63,64,rw,HF,bezig,3.934,Y,498.3277544545808,1,20556.0
150,151,nw,NW,plirken,0.0,N,932.4796406057603,1,20556.0
31,32,rw,LF,suste,0.699,Y,780.9440215488339,1,20556.0
29,30,rw,LF,oker,0.699,Y,699.3199733865748,0,20556.0
146,147,nw,NW,kuukt,0.0,N,1021.0234291021152,1,20556.0
173,174,nw,NW,bluurde,0.0,N,1085.502405806849,1,20556.0
193,194,nw,NW,pruit,0.0,N,1040.9510911788243,1,20556.0
185,186,nw,NW,brad,0.0,N,928.853362514566,0,20556.0
17,18,rw,LF,deun,0.6021,Y,835.4784565288132,1,20556.0
71,72,rw,HF,lekker,4.082,Y,462.4880166196073,1,20556.0
91,92,rw,HF,moeder,4.4554,Y,522.4890040335769,1,20556.0
58,59,rw,HF,redden,3.8783,Y,476.1811809767269,1,20556.0
97,98,rw,HF,had,4.9643,Y,513.3954787922418,1,20556.0
96,97,rw,HF,zeg,4.6872,Y,453.0722123949655,1,20556.0
106,107,nw,NW,gals,0.0,N,1037.2329373446016,1,20556.0
72,73,rw,HF,gemaakt,4.0844,Y,507.13182551042985,0,20556.0
196,197,nw,NW,zerder,0.0,N,1071.7317925340349,1,20556.0
125,126,nw,NW,zelijk,0.0,N,1074.8803338063715,0,20556.0
70,71,rw,HF,ogen,4.0572,Y,476.9126017383186,1,20556.0
121,122,nw,NW,bluit,0.0,N,980.6361047450779,1,20556.0
114,115,nw,NW,liek,0.0,N,989.3467361793956,1,20556.0
135,136,nw,NW,kumus,0.0,N,1061.9030009628636,1,20556.0
68,69,rw,HF,sta,4.0123,Y,423.3398426717458,1,20556.0
107,108,nw,NW,geslonden,0.0,N,1099.224581169258,1,20556.0
93,94,rw,HF,gedaan,4.5868,Y,483.2975885275455,1,20556.0
30,31,rw,LF,porde,0.699,Y,626.4139003771436,1,20556.0
18,19,rw,LF,etui,0.6021,Y,730.8986483335327,1,20556.0
8,9,rw,LF,reigers,0.301,Y,639.0959094125833,1,20556.0
113,114,nw,NW,gesmalpt,0.0,N,1051.1008676019455,0,20556.0
53,54,rw,HF,baby,3.8221,Y,446.2492930844017,1,20556.0
161,162,nw,NW,gebeikt,0.0,N,956.1556351260109,0,20556.0
100,101,nw,NW,millag,0.0,N,1023.5192747320331,0,20556.0
134,135,nw,NW,vlorken,0.0,N,1044.2304958442628,1,20556.0
118,119,nw,NW,doppel,0.0,N,1071.8758525662843,0,20556.0
73,74,rw,HF,help,4.0879,Y,417.0969769116956,1,20556.0
94,95,rw,HF,dood,4.6374,Y,451.22043260910385,1,20556.0
1,2,rw,LF,hese,0.301,Y,653.9452912399844,0,20556.0
157,158,nw,NW,rufel,0.0,N,1062.6519288885784,0,20556.0
66,67,rw,HF,plaats,3.97,Y,401.8255496681683,1,20556.0
33,34,rw,LF,gonsde,0.7782,Y,727.2606773578234,1,20556.0
62,63,rw,HF,begin,3.9267,Y,454.2489097093524,1,20556.0
140,141,nw,NW,kimensie,0.0,N,1097.5615426867373,0,20556.0
76,77,rw,HF,hen,4.158,Y,428.3360315718809,1,20556.0
197,198,nw,NW,snarpen,0.0,N,932.5422637566847,0,20556.0
122,123,nw,NW,kiemeten,0.0,N,970.7290562179585,1,20556.0
11,12,rw,LF,barse,0.4771,Y,799.4608428577693,1,20556.0
158,159,nw,NW,rastel,0.0,N,956.5263625215407,1,20556.0
102,103,nw,NW,brum,0.0,N,1108.7647527095894,1,20556.0
61,62,rw,HF,gaf,3.923,Y,498.2713123506741,1,20556.0
56,57,rw,HF,reden,3.8548,Y,434.7386977834845,1,20556.0
47,48,rw,LF,balkons,0.9542,Y,726.1810682930874,1,20556.0
105,106,nw,NW,slont,0.0,N,1058.2572113643723,0,20556.0
81,82,rw,HF,morgen,4.2678,Y,511.36430385187833,1,20556.0
126,127,nw,NW,sluinen,0.0,N,1006.9924695355608,1,20556.0
21,22,rw,LF,spurt,0.6021,Y,726.0037210083905,1,20556.0
131,132,nw,NW,fradingo,0.0,N,1026.624764860056,1,20556.0
92,93,rw,HF,dacht,4.5313,Y,452.67969200446777,1,20556.0
19,20,rw,LF,schoffels,0.6021,Y,833.8157200389766,0,20556.0
67,68,rw,HF,soort,3.9872,Y,363.08621499150036,1,20556.0
39,40,rw,LF,topaas,0.7782,Y,732.4232651379077,1,20556.0
110,111,nw,NW,kormel,0.0,N,972.2184158665426,1,20556.0
109,110,nw,NW,women,0.0,N,1047.2699811933408,1,20556.0
45,46,rw,LF,lijsters,0.9031,Y,803.4012840470411,1,20556.0
12,13,rw,LF,gevels,0.4771,Y,750.6548106293234,1,20556.0
48,49,rw,LF,bonkte,0.9542,Y,822.3562285691919,1,20556.0
24,25,rw,LF,ambten,0.699,Y,756.3628270966058,1,20556.0
78,79,rw,HF,uur,4.1832,Y,445.1225000353838,1,20556.0
40,41,rw,LF,zolders,0.7782,Y,741.5887292481254,1,20556.0
13,14,rw,LF,juffen,0.4771,Y,635.8744197549219,1,20556.0
2,3,rw,LF,imams,0.301,Y,642.0069622372221,1,20556.0
160,161,nw,NW,gietsen,0.0,N,961.3027366170647,0,20556.0
152,153,nw,NW,entel,0.0,N,1081.701959527059,1,20556.0
147,148,nw,NW,kadders,0.0,N,1013.5829374192039,0,20556.0
136,137,nw,NW,smaan,0.0,N,1057.4647722908887,1,20556.0
163,164,nw,NW,snoen,0.0,N,956.8878659532621,1,20556.0
