,stim_id,condition,freq_category,word,subtlex_log10freq,correct_response,ResponseTime,Accuracy,id
89,90,rw,HF,wist,4.4149,Y,503.534695807824,1,54988.0
10,11,rw,LF,stekken,0.301,Y,696.8568503972183,1,54988.0
24,25,rw,LF,ambten,0.699,Y,683.580495108876,1,54988.0
172,173,nw,NW,klaap,0.0,N,995.3677410680591,1,54988.0
22,23,rw,LF,strotten,0.6021,Y,953.8584549392328,1,54988.0
117,118,nw,NW,prookt,0.0,N,945.7618137970805,1,54988.0
44,45,rw,LF,grief,0.9031,Y,779.7555262961998,1,54988.0
62,63,rw,HF,begin,3.9267,Y,493.95689010366596,1,54988.0
103,104,nw,NW,goont,0.0,N,807.6125555653914,0,54988.0
115,116,nw,NW,plenk,0.0,N,1095.2832886343147,1,54988.0
144,145,nw,NW,bezans,0.0,N,1057.752042124497,1,54988.0
30,31,rw,LF,porde,0.699,Y,759.8252370950457,1,54988.0
137,138,nw,NW,glaf,0.0,N,851.3670708106102,1,54988.0
55,56,rw,HF,hard,3.8435,Y,427.5451059661618,0,54988.0
150,151,nw,NW,plirken,0.0,N,697.3634448456614,1,54988.0
37,38,rw,LF,sfinxen,0.7782,Y,790.6273019990148,0,54988.0
12,13,rw,LF,gevels,0.4771,Y,680.7594315256534,1,54988.0
158,159,nw,NW,rastel,0.0,N,938.8839481291067,1,54988.0
39,40,rw,LF,topaas,0.7782,Y,926.5109178172038,0,54988.0
78,79,rw,HF,uur,4.1832,Y,52.056412998429835,1,54988.0
192,193,nw,NW,nef,0.0,N,1040.8430260801554,1,54988.0
38,39,rw,LF,sjalot,0.7782,Y,465.7465065211903,1,54988.0
73,74,rw,HF,help,4.0879,Y,439.8022824909853,1,54988.0
11,12,rw,LF,barse,0.4771,Y,720.6497769099674,0,54988.0
54,55,rw,HF,recht,3.8432,Y,549.4023216110475,1,54988.0
35,36,rw,LF,metrum,0.7782,Y,560.8796764797507,1,54988.0
60,61,rw,HF,los,3.9075,Y,357.8260664898387,1,54988.0
183,184,nw,NW,rieve,0.0,N,962.2800008801402,1,54988.0
195,196,nw,NW,rokan,0.0,N,1085.4648055770833,0,54988.0
0,1,rw,LF,buidels,0.301,Y,519.5689200631269,1,54988.0
64,65,rw,HF,zoek,3.9398,Y,559.1192967703823,1,54988.0
45,46,rw,LF,lijsters,0.9031,Y,815.32004608662,1,54988.0
188,189,nw,NW,trorg,0.0,N,1100.5905031003213,1,54988.0
185,186,nw,NW,brad,0.0,N,1056.7356977457869,0,54988.0
129,130,nw,NW,bralat,0.0,N,1148.7647419140046,1,54988.0
166,167,nw,NW,pectars,0.0,N,1056.867758162351,0,54988.0
79,80,rw,HF,eigen,4.1922,Y,518.3300781050093,1,54988.0
181,182,nw,NW,hormen,0.0,N,966.9372096664823,1,54988.0
21,22,rw,LF,spurt,0.6021,Y,593.9143067769929,1,54988.0
16,17,rw,LF,clusters,0.6021,Y,887.7961499141755,1,54988.0
165,166,nw,NW,mijk,0.0,N,869.4986848809202,1,54988.0
20,21,rw,LF,schuiten,0.6021,Y,883.8262644481681,1,54988.0
163,164,nw,NW,snoen,0.0,N,1059.4619798437454,1,54988.0
142,143,nw,NW,rakot,0.0,N,797.1424755649268,0,54988.0
176,177,nw,NW,rons,0.0,N,1116.842589806126,1,54988.0
190,191,nw,NW,darboen,0.0,N,979.4287720483749,1,54988.0
156,157,nw,NW,udel,0.0,N,1014.959129501871,1,54988.0
13,14,rw,LF,juffen,0.4771,Y,767.4988557060383,1,54988.0
187,188,nw,NW,klaam,0.0,N,777.4697506359469,1,54988.0
136,137,nw,NW,smaan,0.0,N,1118.7592654449668,1,54988.0
63,64,rw,HF,bezig,3.934,Y,571.9613647751222,1,54988.0
80,81,rw,HF,krijg,4.214,Y,546.1299762261879,1,54988.0
108,109,nw,NW,giep,0.0,N,1022.5824197902715,1,54988.0
14,15,rw,LF,karpers,0.4771,Y,949.8807463551312,0,54988.0
6,7,rw,LF,rafel,0.301,Y,731.893723750398,0,54988.0
157,158,nw,NW,rufel,0.0,N,973.7231954967987,0,54988.0
143,144,nw,NW,ant,0.0,N,949.2058072108304,1,54988.0
99,100,rw,HF,kom,5.0578,Y,448.5649871288695,1,54988.0
40,41,rw,LF,zolders,0.7782,Y,872.9037619156434,1,54988.0
34,35,rw,LF,margriet,0.7782,Y,714.2270157915284,0,54988.0
122,123,nw,NW,kiemeten,0.0,N,962.3166055709761,1,54988.0
193,194,nw,NW,pruit,0.0,N,1060.6503705870655,1,54988.0
4,5,rw,LF,ponten,0.301,Y,675.5296602640386,1,54988.0
67,68,rw,HF,soort,3.9872,Y,290.4465543936583,1,54988.0
81,82,rw,HF,morgen,4.2678,Y,321.7731483685784,1,54988.0
101,102,nw,NW,labber,0.0,N,760.7868757819358,1,54988.0
130,131,nw,NW,rogenten,0.0,N,934.0097500281393,1,54988.0
112,113,nw,NW,vroel,0.0,N,1187.3919499256974,1,54988.0
191,192,nw,NW,megen,0.0,N,1055.0679792256506,1,54988.0
8,9,rw,LF,reigers,0.301,Y,632.9681968084631,1,54988.0
92,93,rw,HF,dacht,4.5313,Y,481.1002163175344,1,54988.0
36,37,rw,LF,rogge,0.7782,Y,645.94516700705,1,54988.0
31,32,rw,LF,suste,0.699,Y,671.9371495456077,1,54988.0
15,16,rw,LF,snert,0.4771,Y,736.4930905392141,1,54988.0
57,58,rw,HF,heren,3.8659,Y,396.2808110021278,1,54988.0
125,126,nw,NW,zelijk,0.0,N,1175.5395257542273,0,54988.0
145,146,nw,NW,gewunnen,0.0,N,1097.4166365634735,0,54988.0
174,175,nw,NW,nergen,0.0,N,1051.2105370877714,1,54988.0
159,160,nw,NW,jaat,0.0,N,1133.0875310981614,1,54988.0
180,181,nw,NW,herken,0.0,N,1087.1655016865188,1,54988.0
119,120,nw,NW,verke,0.0,N,969.5339318996636,1,54988.0
74,75,rw,HF,vroeg,4.1163,Y,485.2114308515379,1,54988.0
19,20,rw,LF,schoffels,0.6021,Y,561.1666948542822,1,54988.0
110,111,nw,NW,kormel,0.0,N,1041.1337274583975,1,54988.0
88,89,rw,HF,geweest,4.3568,Y,393.8843639734105,0,54988.0
169,170,nw,NW,moksen,0.0,N,1049.429110923708,0,54988.0
160,161,nw,NW,gietsen,0.0,N,1077.9948685848585,0,54988.0
83,84,rw,HF,auto,4.3017,Y,430.05611848104513,1,54988.0
104,105,nw,NW,jugen,0.0,N,961.7228874594473,1,54988.0
121,122,nw,NW,bluit,0.0,N,1017.3802648694445,1,54988.0
184,185,nw,NW,drintels,0.0,N,983.1740849693979,1,54988.0
49,50,rw,LF,gisten,0.9542,Y,731.4280005616024,1,54988.0
2,3,rw,LF,imams,0.301,Y,985.8367071306366,1,54988.0
182,183,nw,NW,zuun,0.0,N,1055.8023873610657,1,54988.0
118,119,nw,NW,doppel,0.0,N,973.2736594472434,1,54988.0
5,6,rw,LF,puien,0.301,Y,711.4584390322249,0,54988.0
56,57,rw,HF,reden,3.8548,Y,237.98857885053948,0,54988.0
43,44,rw,LF,stram,0.8451,Y,629.4306556715298,1,54988.0
116,117,nw,NW,groeken,0.0,N,1110.633945430515,1,54988.0
177,178,nw,NW,gimmel,0.0,N,840.1145696270823,1,54988.0
61,62,rw,HF,gaf,3.923,Y,395.90691102525886,1,54988.0
75,76,rw,HF,wachten,4.1516,Y,433.61036695302516,1,54988.0
94,95,rw,HF,dood,4.6374,Y,539.0198504901098,1,54988.0
199,200,nw,NW,fankel,0.0,N,926.128569324628,1,54988.0
113,114,nw,NW,gesmalpt,0.0,N,1020.6914013644513,1,54988.0
28,29,rw,LF,lanen,0.699,Y,795.6833994872214,0,54988.0
131,132,nw,NW,fradingo,0.0,N,732.5847594685001,0,54988.0
102,103,nw,NW,brum,0.0,N,962.0869776449256,1,54988.0
120,121,nw,NW,nammer,0.0,N,997.4603499652318,1,54988.0
66,67,rw,HF,plaats,3.97,Y,576.2282820941986,0,54988.0
86,87,rw,HF,ging,4.3434,Y,261.4331516555213,1,54988.0
25,26,rw,LF,beitels,0.699,Y,730.2240440068922,0,54988.0
140,141,nw,NW,kimensie,0.0,N,1057.5034910429604,0,54988.0
58,59,rw,HF,redden,3.8783,Y,538.8116789204751,1,54988.0
111,112,nw,NW,breent,0.0,N,857.8593837461642,1,54988.0
29,30,rw,LF,oker,0.699,Y,801.2578077550769,1,54988.0
135,136,nw,NW,kumus,0.0,N,927.9630003041134,1,54988.0
69,70,rw,HF,juist,4.0152,Y,404.5556496879479,1,54988.0
154,155,nw,NW,pals,0.0,N,739.272140421526,1,54988.0
97,98,rw,HF,had,4.9643,Y,599.1583519930487,1,54988.0
1,2,rw,LF,hese,0.301,Y,996.7839547827897,1,54988.0
23,24,rw,LF,wrongel,0.6021,Y,815.0152833527916,1,54988.0
151,152,nw,NW,grede,0.0,N,1049.0596892431734,1,54988.0
59,60,rw,HF,vallen,3.8985,Y,404.89725632025886,1,54988.0
147,148,nw,NW,kadders,0.0,N,798.1230501107092,1,54988.0
186,187,nw,NW,gevupt,0.0,N,979.9764959652862,1,54988.0
128,129,nw,NW,grantel,0.0,N,964.2658457759381,1,54988.0
167,168,nw,NW,stiraal,0.0,N,946.399749431464,1,54988.0
95,96,rw,HF,zit,4.666,Y,466.10352884812255,1,54988.0
26,27,rw,LF,flans,0.699,Y,678.7302237502246,1,54988.0
82,83,rw,HF,vraag,4.281,Y,705.3463903568265,1,54988.0
153,154,nw,NW,gefaapt,0.0,N,982.1348874260344,0,54988.0
194,195,nw,NW,pirrel,0.0,N,869.1228018239906,1,54988.0
109,110,nw,NW,women,0.0,N,911.3964466638881,1,54988.0
93,94,rw,HF,gedaan,4.5868,Y,277.3126963301122,1,54988.0
175,176,nw,NW,kwarp,0.0,N,949.3893557140066,1,54988.0
18,19,rw,LF,etui,0.6021,Y,734.4735382661125,1,54988.0
68,69,rw,HF,sta,4.0123,Y,389.4963379183307,1,54988.0
148,149,nw,NW,leumen,0.0,N,763.0585835790996,1,54988.0
