,stim_id,condition,freq_category,word,subtlex_log10freq,correct_response,ResponseTime,Accuracy,id
23,24,rw,LF,wrongel,0.6021,Y,667.3591869571071,0,15577.0
174,175,nw,NW,nergen,0.0,N,1088.083119375411,0,15577.0
141,142,nw,NW,gardien,0.0,N,1064.919569175429,1,15577.0
188,189,nw,NW,trorg,0.0,N,1071.6362489571225,1,15577.0
195,196,nw,NW,rokan,0.0,N,997.7806265933025,0,15577.0
66,67,rw,HF,plaats,3.97,Y,450.32839911095823,1,15577.0
31,32,rw,LF,suste,0.699,Y,658.2558019868055,1,15577.0
151,152,nw,NW,grede,0.0,N,1005.4247032504558,1,15577.0
40,41,rw,LF,zolders,0.7782,Y,817.1210058954034,1,15577.0
21,22,rw,LF,spurt,0.6021,Y,516.3470658482579,1,15577.0
14,15,rw,LF,karpers,0.4771,Y,659.85371186698,1,15577.0
4,5,rw,LF,ponten,0.301,Y,610.5983887392513,1,15577.0
171,172,nw,NW,vlump,0.0,N,1103.8787316486757,0,15577.0
91,92,rw,HF,moeder,4.4554,Y,574.7677535752043,0,15577.0
93,94,rw,HF,gedaan,4.5868,Y,624.3098772460443,1,15577.0
168,169,nw,NW,plin,0.0,N,1041.9390888384441,1,15577.0
2,3,rw,LF,imams,0.301,Y,553.2256472747497,0,15577.0
98,99,rw,HF,bij,5.0328,Y,473.8172748593696,0,15577.0
35,36,rw,LF,metrum,0.7782,Y,669.1935140602322,1,15577.0
192,193,nw,NW,nef,0.0,N,934.8718672264913,1,15577.0
65,66,rw,HF,wakker,3.9448,Y,533.2823629127819,0,15577.0
87,88,rw,HF,werd,4.3552,Y,343.41335299801085,1,15577.0
133,134,nw,NW,vrijk,0.0,N,950.4993620686449,0,15577.0
161,162,nw,NW,gebeikt,0.0,N,927.687226225206,1,15577.0
148,149,nw,NW,leumen,0.0,N,1019.9108458067409,1,15577.0
162,163,nw,NW,plond,0.0,N,894.00812421141,0,15577.0
19,20,rw,LF,schoffels,0.6021,Y,799.7113685656705,1,15577.0
50,51,rw,HF,plan,3.7972,Y,512.1916773063671,1,15577.0
108,109,nw,NW,giep,0.0,N,962.6151133176016,1,15577.0
1,2,rw,LF,hese,0.301,Y,727.4748162528524,1,15577.0
117,118,nw,NW,prookt,0.0,N,1028.7265244559653,1,15577.0
78,79,rw,HF,uur,4.1832,Y,347.9967894585514,1,15577.0
99,100,rw,HF,kom,5.0578,Y,409.12397593638957,1,15577.0
163,164,nw,NW,snoen,0.0,N,976.3924145243096,1,15577.0
69,70,rw,HF,juist,4.0152,Y,456.96643315506185,1,15577.0
126,127,nw,NW,sluinen,0.0,N,905.8071121503176,1,15577.0
55,56,rw,HF,hard,3.8435,Y,554.9758737003182,1,15577.0
128,129,nw,NW,grantel,0.0,N,954.2326754710713,1,15577.0
74,75,rw,HF,vroeg,4.1163,Y,347.691914298175,1,15577.0
28,29,rw,LF,lanen,0.699,Y,642.2702836014627,1,15577.0
120,121,nw,NW,nammer,0.0,N,727.3415694292726,1,15577.0
127,128,nw,NW,kandola,0.0,N,833.6485315434559,1,15577.0
63,64,rw,HF,bezig,3.934,Y,574.5309823991408,0,15577.0
7,8,rw,LF,ratels,0.301,Y,828.0493971124578,1,15577.0
184,185,nw,NW,drintels,0.0,N,918.1533861801694,1,15577.0
10,11,rw,LF,stekken,0.301,Y,743.609296027297,1,15577.0
146,147,nw,NW,kuukt,0.0,N,1147.115075529165,1,15577.0
27,28,rw,LF,klavier,0.699,Y,632.6628518989446,0,15577.0
11,12,rw,LF,barse,0.4771,Y,724.6779622494709,1,15577.0
125,126,nw,NW,zelijk,0.0,N,858.6740534604963,1,15577.0
77,78,rw,HF,open,4.1693,Y,475.535413710203,1,15577.0
138,139,nw,NW,stodeum,0.0,N,1068.1936816273412,0,15577.0
75,76,rw,HF,wachten,4.1516,Y,591.3456685351382,1,15577.0
179,180,nw,NW,kijs,0.0,N,779.084675045171,0,15577.0
107,108,nw,NW,geslonden,0.0,N,1037.5870361061282,1,15577.0
180,181,nw,NW,herken,0.0,N,1023.6516866362125,1,15577.0
101,102,nw,NW,labber,0.0,N,971.121848624181,1,15577.0
152,153,nw,NW,entel,0.0,N,1048.5960565435955,1,15577.0
159,160,nw,NW,jaat,0.0,N,896.8108428551014,0,15577.0
144,145,nw,NW,bezans,0.0,N,931.0351576836592,1,15577.0
102,103,nw,NW,brum,0.0,N,976.7808305955492,1,15577.0
106,107,nw,NW,gals,0.0,N,1126.1111099440632,1,15577.0
32,33,rw,LF,woei,0.699,Y,706.0052076812924,0,15577.0
17,18,rw,LF,deun,0.6021,Y,732.1475473359703,1,15577.0
56,57,rw,HF,reden,3.8548,Y,487.2853624689539,0,15577.0
96,97,rw,HF,zeg,4.6872,Y,427.1039359511684,0,15577.0
37,38,rw,LF,sfinxen,0.7782,Y,755.4823318777983,0,15577.0
43,44,rw,LF,stram,0.8451,Y,789.149392629056,1,15577.0
95,96,rw,HF,zit,4.666,Y,618.5894865247801,0,15577.0
137,138,nw,NW,glaf,0.0,N,868.5799569290325,1,15577.0
112,113,nw,NW,vroel,0.0,N,1034.8154393234054,1,15577.0
164,165,nw,NW,tombel,0.0,N,1211.1554067236066,1,15577.0
122,123,nw,NW,kiemeten,0.0,N,862.1197572726912,1,15577.0
70,71,rw,HF,ogen,4.0572,Y,401.2034383573979,1,15577.0
104,105,nw,NW,jugen,0.0,N,1164.2712066981728,1,15577.0
42,43,rw,LF,stengels,0.8451,Y,626.6695846813141,1,15577.0
47,48,rw,LF,balkons,0.9542,Y,820.824679583361,0,15577.0
165,166,nw,NW,mijk,0.0,N,1007.216782817141,1,15577.0
80,81,rw,HF,krijg,4.214,Y,388.0568243262461,1,15577.0
103,104,nw,NW,goont,0.0,N,1035.715950179998,1,15577.0
147,148,nw,NW,kadders,0.0,N,1070.249436300034,1,15577.0
199,200,nw,NW,fankel,0.0,N,925.2462414887398,1,15577.0
118,119,nw,NW,doppel,0.0,N,1042.797597817108,1,15577.0
51,52,rw,HF,hield,3.8191,Y,540.5163638908375,0,15577.0
132,133,nw,NW,gefruld,0.0,N,961.0731634220479,1,15577.0
196,197,nw,NW,zerder,0.0,N,1055.5299106052694,1,15577.0
89,90,rw,HF,wist,4.4149,Y,348.85333585376156,1,15577.0
82,83,rw,HF,vraag,4.281,Y,539.8389715253232,1,15577.0
136,137,nw,NW,smaan,0.0,N,874.0504049478888,0,15577.0
92,93,rw,HF,dacht,4.5313,Y,599.7863327343541,1,15577.0
191,192,nw,NW,megen,0.0,N,969.6228393780551,1,15577.0
33,34,rw,LF,gonsde,0.7782,Y,536.0899718616795,1,15577.0
30,31,rw,LF,porde,0.699,Y,732.897636202456,1,15577.0
13,14,rw,LF,juffen,0.4771,Y,529.2433733844825,0,15577.0
25,26,rw,LF,beitels,0.699,Y,583.0725114276261,0,15577.0
153,154,nw,NW,gefaapt,0.0,N,909.3384089733673,0,15577.0
22,23,rw,LF,strotten,0.6021,Y,839.9201553417123,1,15577.0
166,167,nw,NW,pectars,0.0,N,870.2194641621677,1,15577.0
113,114,nw,NW,gesmalpt,0.0,N,1013.3868507332896,1,15577.0
79,80,rw,HF,eigen,4.1922,Y,367.6383409084991,1,15577.0
167,168,nw,NW,stiraal,0.0,N,955.3303069812097,1,15577.0
175,176,nw,NW,kwarp,0.0,N,987.6484026615531,0,15577.0
54,55,rw,HF,recht,3.8432,Y,442.08125268406366,1,15577.0
130,131,nw,NW,rogenten,0.0,N,810.2092945354689,1,15577.0
158,159,nw,NW,rastel,0.0,N,988.7659336372387,1,15577.0
84,85,rw,HF,zag,4.3048,Y,545.5534629461611,1,15577.0
197,198,nw,NW,snarpen,0.0,N,986.6011417194345,1,15577.0
157,158,nw,NW,rufel,0.0,N,1059.7574850039096,1,15577.0
134,135,nw,NW,vlorken,0.0,N,981.11268415818,1,15577.0
110,111,nw,NW,kormel,0.0,N,901.353147736217,1,15577.0
81,82,rw,HF,morgen,4.2678,Y,542.3720320045157,1,15577.0
12,13,rw,LF,gevels,0.4771,Y,795.4331536835153,1,15577.0
36,37,rw,LF,rogge,0.7782,Y,883.8434998933808,1,15577.0
142,143,nw,NW,rakot,0.0,N,1014.8559404009907,1,15577.0
86,87,rw,HF,ging,4.3434,Y,627.1548744463448,1,15577.0
131,132,nw,NW,fradingo,0.0,N,797.6151366707701,1,15577.0
45,46,rw,LF,lijsters,0.9031,Y,691.6303555343068,1,15577.0
116,117,nw,NW,groeken,0.0,N,928.0389439634832,0,15577.0
38,39,rw,LF,sjalot,0.7782,Y,925.3629547263939,1,15577.0
181,182,nw,NW,hormen,0.0,N,934.0980511920109,1,15577.0
177,178,nw,NW,gimmel,0.0,N,1060.097220966201,1,15577.0
29,30,rw,LF,oker,0.699,Y,774.2199319280061,1,15577.0
26,27,rw,LF,flans,0.699,Y,656.906664804387,1,15577.0
15,16,rw,LF,snert,0.4771,Y,848.3639021265324,0,15577.0
72,73,rw,HF,gemaakt,4.0844,Y,446.8402175004775,1,15577.0
46,47,rw,LF,venkel,0.9031,Y,756.2392606085546,0,15577.0
100,101,nw,NW,millag,0.0,N,881.8473704830991,1,15577.0
90,91,rw,HF,hele,4.4246,Y,307.37340791430756,1,15577.0
156,157,nw,NW,udel,0.0,N,929.0403679904497,1,15577.0
16,17,rw,LF,clusters,0.6021,Y,644.1634912657244,0,15577.0
64,65,rw,HF,zoek,3.9398,Y,552.3165704442711,1,15577.0
182,183,nw,NW,zuun,0.0,N,958.6952668312672,1,15577.0
53,54,rw,HF,baby,3.8221,Y,282.35027379425424,0,15577.0
121,122,nw,NW,bluit,0.0,N,848.3397632582357,1,15577.0
149,150,nw,NW,knaarde,0.0,N,1103.3839402772664,1,15577.0
3,4,rw,LF,polders,0.301,Y,868.7662595738843,1,15577.0
97,98,rw,HF,had,4.9643,Y,685.3371655687323,1,15577.0
58,59,rw,HF,redden,3.8783,Y,499.5884091548026,1,15577.0
123,124,nw,NW,vebras,0.0,N,1054.4567697546104,1,15577.0
44,45,rw,LF,grief,0.9031,Y,784.0839999902305,0,15577.0
172,173,nw,NW,klaap,0.0,N,814.656151976944,1,15577.0
88,89,rw,HF,geweest,4.3568,Y,489.08765508903264,1,15577.0
124,125,nw,NW,kabrieken,0.0,N,987.6766579554936,0,15577.0
62,63,rw,HF,begin,3.9267,Y,610.1911623777,0,15577.0
