,stim_id,condition,freq_category,word,subtlex_log10freq,correct_response,ResponseTime,Accuracy,id
186,187,nw,NW,gevupt,0.0,N,943.1564824710765,1,30133.0
192,193,nw,NW,nef,0.0,N,1009.0134595199701,1,30133.0
18,19,rw,LF,etui,0.6021,Y,698.079189041622,0,30133.0
157,158,nw,NW,rufel,0.0,N,997.2849741263221,1,30133.0
116,117,nw,NW,groeken,0.0,N,959.2971100067911,0,30133.0
118,119,nw,NW,doppel,0.0,N,990.7894490567154,1,30133.0
151,152,nw,NW,grede,0.0,N,1064.10637146116,1,30133.0
86,87,rw,HF,ging,4.3434,Y,564.1999331957554,1,30133.0
130,131,nw,NW,rogenten,0.0,N,974.0237443922082,0,30133.0
59,60,rw,HF,vallen,3.8985,Y,449.0317729021458,1,30133.0
137,138,nw,NW,glaf,0.0,N,1046.586201623554,1,30133.0
80,81,rw,HF,krijg,4.214,Y,556.4333019054169,0,30133.0
158,159,nw,NW,rastel,0.0,N,1038.4098977326441,1,30133.0
55,56,rw,HF,hard,3.8435,Y,606.188151274265,1,30133.0
195,196,nw,NW,rokan,0.0,N,884.8390761304288,1,30133.0
67,68,rw,HF,soort,3.9872,Y,449.5031144164451,1,30133.0
42,43,rw,LF,stengels,0.8451,Y,600.6368166694596,1,30133.0
131,132,nw,NW,fradingo,0.0,N,1011.8597230426994,1,30133.0
191,192,nw,NW,megen,0.0,N,944.8690764230539,1,30133.0
196,197,nw,NW,zerder,0.0,N,1011.9413263746193,1,30133.0
145,146,nw,NW,gewunnen,0.0,N,1019.1205161473451,1,30133.0
60,61,rw,HF,los,3.9075,Y,515.0966132886249,0,30133.0
58,59,rw,HF,redden,3.8783,Y,416.5401253645509,1,30133.0
172,173,nw,NW,klaap,0.0,N,1009.2137138356826,1,30133.0
27,28,rw,LF,klavier,0.699,Y,785.0928970865338,1,30133.0
197,198,nw,NW,snarpen,0.0,N,1004.4167992184708,1,30133.0
185,186,nw,NW,brad,0.0,N,990.277563280476,1,30133.0
121,122,nw,NW,bluit,0.0,N,1038.119952426243,1,30133.0
15,16,rw,LF,snert,0.4771,Y,728.4615203789172,0,30133.0
177,178,nw,NW,gimmel,0.0,N,981.8487303557245,1,30133.0
114,115,nw,NW,liek,0.0,N,1064.2936594648174,1,30133.0
156,157,nw,NW,udel,0.0,N,1087.5996034248656,1,30133.0
148,149,nw,NW,leumen,0.0,N,1007.4457727510985,0,30133.0
119,120,nw,NW,verke,0.0,N,1068.5365574004138,1,30133.0
63,64,rw,HF,bezig,3.934,Y,553.8629334425572,0,30133.0
81,82,rw,HF,morgen,4.2678,Y,538.7131796311666,0,30133.0
98,99,rw,HF,bij,5.0328,Y,591.5519091179074,1,30133.0
57,58,rw,HF,heren,3.8659,Y,555.5842182559923,1,30133.0
105,106,nw,NW,slont,0.0,N,986.8964956441322,1,30133.0
178,179,nw,NW,monen,0.0,N,994.3733915457781,1,30133.0
111,112,nw,NW,breent,0.0,N,1064.2921336683316,1,30133.0
13,14,rw,LF,juffen,0.4771,Y,765.3696663667691,1,30133.0
56,57,rw,HF,reden,3.8548,Y,368.8948944016557,1,30133.0
159,160,nw,NW,jaat,0.0,N,903.9617314968382,1,30133.0
41,42,rw,LF,lome,0.8451,Y,559.3943647239927,1,30133.0
21,22,rw,LF,spurt,0.6021,Y,720.1007534426606,1,30133.0
43,44,rw,LF,stram,0.8451,Y,690.5422597420448,1,30133.0
95,96,rw,HF,zit,4.666,Y,484.2765773142924,1,30133.0
28,29,rw,LF,lanen,0.699,Y,712.024364527343,1,30133.0
19,20,rw,LF,schoffels,0.6021,Y,765.7439890294193,0,30133.0
69,70,rw,HF,juist,4.0152,Y,504.884289110026,0,30133.0
97,98,rw,HF,had,4.9643,Y,465.60357626732196,0,30133.0
166,167,nw,NW,pectars,0.0,N,961.1885836912226,1,30133.0
135,136,nw,NW,kumus,0.0,N,1070.352355557687,1,30133.0
62,63,rw,HF,begin,3.9267,Y,436.5985447931563,0,30133.0
162,163,nw,NW,plond,0.0,N,940.2866405350618,1,30133.0
128,129,nw,NW,grantel,0.0,N,910.898041730512,1,30133.0
127,128,nw,NW,kandola,0.0,N,973.6281116038751,0,30133.0
180,181,nw,NW,herken,0.0,N,903.6986748204332,0,30133.0
4,5,rw,LF,ponten,0.301,Y,672.0245116839395,1,30133.0
96,97,rw,HF,zeg,4.6872,Y,469.67227334884325,1,30133.0
120,121,nw,NW,nammer,0.0,N,1129.164374751125,1,30133.0
44,45,rw,LF,grief,0.9031,Y,700.6538287757089,1,30133.0
84,85,rw,HF,zag,4.3048,Y,529.7703321051958,1,30133.0
47,48,rw,LF,balkons,0.9542,Y,596.8114161098506,1,30133.0
35,36,rw,LF,metrum,0.7782,Y,607.1025679582266,1,30133.0
144,145,nw,NW,bezans,0.0,N,981.0503065995065,1,30133.0
75,76,rw,HF,wachten,4.1516,Y,566.608378175216,1,30133.0
88,89,rw,HF,geweest,4.3568,Y,498.26189201322074,1,30133.0
93,94,rw,HF,gedaan,4.5868,Y,612.2559633316439,1,30133.0
190,191,nw,NW,darboen,0.0,N,920.2561153780665,1,30133.0
82,83,rw,HF,vraag,4.281,Y,552.1938086944868,1,30133.0
91,92,rw,HF,moeder,4.4554,Y,496.9174664058535,1,30133.0
154,155,nw,NW,pals,0.0,N,939.8412529660967,1,30133.0
102,103,nw,NW,brum,0.0,N,1049.7101326356296,0,30133.0
24,25,rw,LF,ambten,0.699,Y,672.9139248088225,1,30133.0
147,148,nw,NW,kadders,0.0,N,963.7457160682919,1,30133.0
71,72,rw,HF,lekker,4.082,Y,505.1228054390801,0,30133.0
142,143,nw,NW,rakot,0.0,N,931.3027664763471,1,30133.0
149,150,nw,NW,knaarde,0.0,N,962.6593740641142,1,30133.0
46,47,rw,LF,venkel,0.9031,Y,812.1031166377896,1,30133.0
31,32,rw,LF,suste,0.699,Y,677.960795066608,1,30133.0
126,127,nw,NW,sluinen,0.0,N,918.2106765494145,0,30133.0
125,126,nw,NW,zelijk,0.0,N,1005.2523963433912,1,30133.0
169,170,nw,NW,moksen,0.0,N,981.9568051772692,1,30133.0
16,17,rw,LF,clusters,0.6021,Y,719.3778678607539,1,30133.0
45,46,rw,LF,lijsters,0.9031,Y,656.9385304357205,0,30133.0
170,171,nw,NW,glijp,0.0,N,988.6201224737393,1,30133.0
104,105,nw,NW,jugen,0.0,N,995.641811761955,1,30133.0
6,7,rw,LF,rafel,0.301,Y,749.1611236720072,1,30133.0
66,67,rw,HF,plaats,3.97,Y,425.76439713187455,1,30133.0
38,39,rw,LF,sjalot,0.7782,Y,564.0143708953375,1,30133.0
100,101,nw,NW,millag,0.0,N,1079.4377793318254,0,30133.0
8,9,rw,LF,reigers,0.301,Y,593.616209198793,1,30133.0
1,2,rw,LF,hese,0.301,Y,711.1734289995865,1,30133.0
140,141,nw,NW,kimensie,0.0,N,888.9624666497109,1,30133.0
179,180,nw,NW,kijs,0.0,N,983.020762519225,1,30133.0
22,23,rw,LF,strotten,0.6021,Y,537.7086249186244,1,30133.0
106,107,nw,NW,gals,0.0,N,962.2272833488348,1,30133.0
53,54,rw,HF,baby,3.8221,Y,488.8892260981484,0,30133.0
150,151,nw,NW,plirken,0.0,N,1007.5646516888478,1,30133.0
146,147,nw,NW,kuukt,0.0,N,980.196195731131,1,30133.0
39,40,rw,LF,topaas,0.7782,Y,713.2718931425949,1,30133.0
139,140,nw,NW,murselein,0.0,N,1042.5832213635936,0,30133.0
64,65,rw,HF,zoek,3.9398,Y,565.208896999358,1,30133.0
14,15,rw,LF,karpers,0.4771,Y,636.6761561561805,0,30133.0
2,3,rw,LF,imams,0.301,Y,645.5506593676607,1,30133.0
153,154,nw,NW,gefaapt,0.0,N,1003.5713435440729,1,30133.0
122,123,nw,NW,kiemeten,0.0,N,1019.79639111763,0,30133.0
68,69,rw,HF,sta,4.0123,Y,506.686361951443,1,30133.0
164,165,nw,NW,tombel,0.0,N,1063.3655408995962,0,30133.0
188,189,nw,NW,trorg,0.0,N,936.130483935565,0,30133.0
51,52,rw,HF,hield,3.8191,Y,402.86158207172025,1,30133.0
54,55,rw,HF,recht,3.8432,Y,582.5878489914287,1,30133.0
143,144,nw,NW,ant,0.0,N,1037.1514543353373,0,30133.0
89,90,rw,HF,wist,4.4149,Y,603.1597608792118,1,30133.0
171,172,nw,NW,vlump,0.0,N,1082.9965346452154,1,30133.0
110,111,nw,NW,kormel,0.0,N,1061.397613356901,0,30133.0
107,108,nw,NW,geslonden,0.0,N,1030.227900110982,0,30133.0
83,84,rw,HF,auto,4.3017,Y,521.5569410614081,1,30133.0
52,53,rw,HF,boek,3.8196,Y,567.6257255394651,1,30133.0
134,135,nw,NW,vlorken,0.0,N,1011.2205493903309,1,30133.0
103,104,nw,NW,goont,0.0,N,983.5564300007713,0,30133.0
26,27,rw,LF,flans,0.699,Y,687.9337977043792,1,30133.0
