,stim_id,condition,freq_category,word,subtlex_log10freq,correct_response,ResponseTime,Accuracy,id
139,140,nw,NW,murselein,0.0,N,1178.5208248761967,1,21853.0
10,11,rw,LF,stekken,0.301,Y,902.9109366891969,1,21853.0
189,190,nw,NW,ploe,0.0,N,1026.0050849574222,1,21853.0
52,53,rw,HF,boek,3.8196,Y,628.5673578073188,1,21853.0
85,86,rw,HF,idee,4.3247,Y,725.1523275807883,1,21853.0
179,180,nw,NW,kijs,0.0,N,1129.2785609658767,1,21853.0
86,87,rw,HF,ging,4.3434,Y,465.5083529571525,1,21853.0
2,3,rw,LF,imams,0.301,Y,901.8069593296152,0,21853.0
48,49,rw,LF,bonkte,0.9542,Y,882.4711106328358,1,21853.0
43,44,rw,LF,stram,0.8451,Y,764.542317523122,1,21853.0
58,59,rw,HF,redden,3.8783,Y,713.1066937773968,1,21853.0
56,57,rw,HF,reden,3.8548,Y,546.7211833704152,1,21853.0
20,21,rw,LF,schuiten,0.6021,Y,804.6175831193965,1,21853.0
47,48,rw,LF,balkons,0.9542,Y,824.6800338093663,1,21853.0
64,65,rw,HF,zoek,3.9398,Y,682.6419429910301,1,21853.0
190,191,nw,NW,darboen,0.0,N,1181.5305895429608,1,21853.0
192,193,nw,NW,nef,0.0,N,1025.313350293316,1,21853.0
25,26,rw,LF,beitels,0.699,Y,635.3678846056642,1,21853.0
140,141,nw,NW,kimensie,0.0,N,865.5741881952998,0,21853.0
77,78,rw,HF,open,4.1693,Y,375.13372249990607,1,21853.0
26,27,rw,LF,flans,0.699,Y,632.3417653930437,1,21853.0
63,64,rw,HF,bezig,3.934,Y,325.9560234590508,0,21853.0
176,177,nw,NW,rons,0.0,N,1062.6314414910557,1,21853.0
40,41,rw,LF,zolders,0.7782,Y,618.8753838068479,1,21853.0
70,71,rw,HF,ogen,4.0572,Y,490.6404143691375,1,21853.0
54,55,rw,HF,recht,3.8432,Y,601.1439852502895,1,21853.0
197,198,nw,NW,snarpen,0.0,N,808.0948086828182,0,21853.0
97,98,rw,HF,had,4.9643,Y,604.2942937865203,1,21853.0
145,146,nw,NW,gewunnen,0.0,N,843.0745459566465,1,21853.0
73,74,rw,HF,help,4.0879,Y,533.3334904178012,1,21853.0
101,102,nw,NW,labber,0.0,N,946.0982486543171,1,21853.0
173,174,nw,NW,bluurde,0.0,N,1075.1367107743922,1,21853.0
65,66,rw,HF,wakker,3.9448,Y,858.1690062036812,1,21853.0
88,89,rw,HF,geweest,4.3568,Y,621.3455556478718,1,21853.0
30,31,rw,LF,porde,0.699,Y,719.0344597470156,1,21853.0
37,38,rw,LF,sfinxen,0.7782,Y,728.5292393298246,1,21853.0
121,122,nw,NW,bluit,0.0,N,1112.4855053049148,1,21853.0
182,183,nw,NW,zuun,0.0,N,1155.1946381661187,1,21853.0
55,56,rw,HF,hard,3.8435,Y,570.1869175658737,1,21853.0
143,144,nw,NW,ant,0.0,N,1090.1310102082248,1,21853.0
115,116,nw,NW,plenk,0.0,N,1159.2888279269398,1,21853.0
199,200,nw,NW,fankel,0.0,N,999.8077992335453,0,21853.0
42,43,rw,LF,stengels,0.8451,Y,747.642716931918,1,21853.0
83,84,rw,HF,auto,4.3017,Y,725.5963479286363,0,21853.0
144,145,nw,NW,bezans,0.0,N,1052.1272829393001,0,21853.0
23,24,rw,LF,wrongel,0.6021,Y,740.8356055266398,0,21853.0
181,182,nw,NW,hormen,0.0,N,904.5247851060759,0,21853.0
82,83,rw,HF,vraag,4.281,Y,454.24769525172997,1,21853.0
178,179,nw,NW,monen,0.0,N,988.5733445232237,1,21853.0
155,156,nw,NW,loedsels,0.0,N,1130.7808212016087,1,21853.0
98,99,rw,HF,bij,5.0328,Y,619.8099257227465,1,21853.0
1,2,rw,LF,hese,0.301,Y,548.139980329936,0,21853.0
136,137,nw,NW,smaan,0.0,N,954.3868145746195,0,21853.0
41,42,rw,LF,lome,0.8451,Y,576.2057984095392,1,21853.0
32,33,rw,LF,woei,0.699,Y,894.953355690317,0,21853.0
111,112,nw,NW,breent,0.0,N,1073.599800455296,1,21853.0
39,40,rw,LF,topaas,0.7782,Y,619.7328262367298,1,21853.0
128,129,nw,NW,grantel,0.0,N,1006.5992843280137,0,21853.0
147,148,nw,NW,kadders,0.0,N,1075.4504068738497,0,21853.0
92,93,rw,HF,dacht,4.5313,Y,451.2779725130594,1,21853.0
22,23,rw,LF,strotten,0.6021,Y,495.7527376757097,1,21853.0
21,22,rw,LF,spurt,0.6021,Y,461.28569661250395,0,21853.0
18,19,rw,LF,etui,0.6021,Y,765.3819735850403,1,21853.0
158,159,nw,NW,rastel,0.0,N,1008.9868566913107,1,21853.0
38,39,rw,LF,sjalot,0.7782,Y,594.7317833317481,1,21853.0
184,185,nw,NW,drintels,0.0,N,1121.7413217636163,0,21853.0
109,110,nw,NW,women,0.0,N,938.2543324110701,0,21853.0
160,161,nw,NW,gietsen,0.0,N,634.928027959278,0,21853.0
104,105,nw,NW,jugen,0.0,N,878.1058655376282,1,21853.0
152,153,nw,NW,entel,0.0,N,981.5860741119399,1,21853.0
183,184,nw,NW,rieve,0.0,N,862.9403336445062,1,21853.0
105,106,nw,NW,slont,0.0,N,973.1553308038084,1,21853.0
164,165,nw,NW,tombel,0.0,N,1040.8367512138827,1,21853.0
45,46,rw,LF,lijsters,0.9031,Y,794.051263510126,0,21853.0
137,138,nw,NW,glaf,0.0,N,804.2108119477369,0,21853.0
120,121,nw,NW,nammer,0.0,N,1067.2510499716282,1,21853.0
71,72,rw,HF,lekker,4.082,Y,267.25671831770603,1,21853.0
4,5,rw,LF,ponten,0.301,Y,566.236685856893,1,21853.0
149,150,nw,NW,knaarde,0.0,N,922.8219405694618,1,21853.0
138,139,nw,NW,stodeum,0.0,N,1000.1236339252273,1,21853.0
79,80,rw,HF,eigen,4.1922,Y,607.494302106108,1,21853.0
50,51,rw,HF,plan,3.7972,Y,416.0753042129382,1,21853.0
157,158,nw,NW,rufel,0.0,N,1126.0620829154664,1,21853.0
110,111,nw,NW,kormel,0.0,N,1093.2762211428171,1,21853.0
195,196,nw,NW,rokan,0.0,N,526.7034545072839,1,21853.0
174,175,nw,NW,nergen,0.0,N,1031.4334306022051,1,21853.0
170,171,nw,NW,glijp,0.0,N,782.0493900020033,1,21853.0
57,58,rw,HF,heren,3.8659,Y,471.61862573379153,1,21853.0
122,123,nw,NW,kiemeten,0.0,N,647.7732516004417,1,21853.0
53,54,rw,HF,baby,3.8221,Y,978.6957344220868,0,21853.0
188,189,nw,NW,trorg,0.0,N,816.007072845599,0,21853.0
112,113,nw,NW,vroel,0.0,N,1025.0090642043083,1,21853.0
35,36,rw,LF,metrum,0.7782,Y,278.67694166561836,1,21853.0
142,143,nw,NW,rakot,0.0,N,865.9715231368536,1,21853.0
95,96,rw,HF,zit,4.666,Y,731.3510961442221,0,21853.0
15,16,rw,LF,snert,0.4771,Y,547.2171221796323,1,21853.0
114,115,nw,NW,liek,0.0,N,1146.3706053257192,1,21853.0
150,151,nw,NW,plirken,0.0,N,966.3157624202202,0,21853.0
118,119,nw,NW,doppel,0.0,N,915.764996170098,1,21853.0
9,10,rw,LF,sikkels,0.301,Y,701.9098771331087,1,21853.0
11,12,rw,LF,barse,0.4771,Y,733.2114458857246,0,21853.0
123,124,nw,NW,vebras,0.0,N,891.2215669796251,1,21853.0
19,20,rw,LF,schoffels,0.6021,Y,771.7148666839365,1,21853.0
36,37,rw,LF,rogge,0.7782,Y,638.8821605061178,1,21853.0
5,6,rw,LF,puien,0.301,Y,701.4430316388489,0,21853.0
168,169,nw,NW,plin,0.0,N,1007.627003262459,1,21853.0
172,173,nw,NW,klaap,0.0,N,985.4465307506985,1,21853.0
51,52,rw,HF,hield,3.8191,Y,713.6520734890688,1,21853.0
146,147,nw,NW,kuukt,0.0,N,945.2607182362756,1,21853.0
102,103,nw,NW,brum,0.0,N,1147.3451478051759,1,21853.0
162,163,nw,NW,plond,0.0,N,1221.0813640398014,0,21853.0
169,170,nw,NW,moksen,0.0,N,1297.92635573677,0,21853.0
24,25,rw,LF,ambten,0.699,Y,751.1404436893474,0,21853.0
66,67,rw,HF,plaats,3.97,Y,503.91844295823114,1,21853.0
167,168,nw,NW,stiraal,0.0,N,985.4412882207897,1,21853.0
16,17,rw,LF,clusters,0.6021,Y,852.6824278293747,1,21853.0
13,14,rw,LF,juffen,0.4771,Y,637.5775928583649,1,21853.0
141,142,nw,NW,gardien,0.0,N,821.9135285841662,1,21853.0
130,131,nw,NW,rogenten,0.0,N,873.5107189583638,1,21853.0
100,101,nw,NW,millag,0.0,N,917.3901124534652,1,21853.0
94,95,rw,HF,dood,4.6374,Y,526.6675653117181,0,21853.0
166,167,nw,NW,pectars,0.0,N,799.4045009191775,0,21853.0
72,73,rw,HF,gemaakt,4.0844,Y,586.2852381175252,1,21853.0
127,128,nw,NW,kandola,0.0,N,865.753701773805,1,21853.0
31,32,rw,LF,suste,0.699,Y,662.3332713650906,1,21853.0
108,109,nw,NW,giep,0.0,N,794.2093889962184,1,21853.0
14,15,rw,LF,karpers,0.4771,Y,821.7076170341172,1,21853.0
186,187,nw,NW,gevupt,0.0,N,707.0559293859433,1,21853.0
154,155,nw,NW,pals,0.0,N,877.4427773207796,1,21853.0
159,160,nw,NW,jaat,0.0,N,755.0847580034696,0,21853.0
129,130,nw,NW,bralat,0.0,N,1036.1029120230148,1,21853.0
107,108,nw,NW,geslonden,0.0,N,1092.9191151049192,1,21853.0
84,85,rw,HF,zag,4.3048,Y,577.6987847440843,0,21853.0
124,125,nw,NW,kabrieken,0.0,N,822.8523767012085,1,21853.0
68,69,rw,HF,sta,4.0123,Y,473.2285754676402,0,21853.0
113,114,nw,NW,gesmalpt,0.0,N,786.3976568499537,1,21853.0
46,47,rw,LF,venkel,0.9031,Y,868.8432011835814,1,21853.0
62,63,rw,HF,begin,3.9267,Y,422.02196640109287,1,21853.0
69,70,rw,HF,juist,4.0152,Y,360.8364873361845,1,21853.0
49,50,rw,LF,gisten,0.9542,Y,820.4861661109696,1,21853.0
135,136,nw,NW,kumus,0.0,N,917.1118940828931,1,21853.0
12,13,rw,LF,gevels,0.4771,Y,877.3520675269924,1,21853.0
119,120,nw,NW,verke,0.0,N,847.5813286981905,1,21853.0
60,61,rw,HF,los,3.9075,Y,584.8719398390396,1,21853.0
96,97,rw,HF,zeg,4.6872,Y,579.6927062893233,1,21853.0
61,62,rw,HF,gaf,3.923,Y,872.1414152294817,1,21853.0
193,194,nw,NW,pruit,0.0,N,904.9747663294495,1,21853.0
116,117,nw,NW,groeken,0.0,N,950.8883740689571,1,21853.0
180,181,nw,NW,herken,0.0,N,1094.182900293944,1,21853.0
87,88,rw,HF,werd,4.3552,Y,527.1079485590523,0,21853.0
28,29,rw,LF,lanen,0.699,Y,670.6585165853396,1,21853.0
89,90,rw,HF,wist,4.4149,Y,291.5230758183544,1,21853.0
80,81,rw,HF,krijg,4.214,Y,580.6725910496674,0,21853.0
6,7,rw,LF,rafel,0.301,Y,634.7523239630743,1,21853.0
126,127,nw,NW,sluinen,0.0,N,1102.4445777432634,0,21853.0
177,178,nw,NW,gimmel,0.0,N,1034.7331682269946,1,21853.0
