,stim_id,condition,freq_category,word,subtlex_log10freq,correct_response,ResponseTime,Accuracy,id
119,120,nw,NW,verke,0.0,N,738.1899594147951,1,59739.0
64,65,rw,HF,zoek,3.9398,Y,757.9425270843685,1,59739.0
120,121,nw,NW,nammer,0.0,N,1073.8223110893873,1,59739.0
82,83,rw,HF,vraag,4.281,Y,399.1321273836568,1,59739.0
57,58,rw,HF,heren,3.8659,Y,345.66468438809693,0,59739.0
152,153,nw,NW,entel,0.0,N,945.8613442953034,0,59739.0
145,146,nw,NW,gewunnen,0.0,N,1063.315898500621,1,59739.0
131,132,nw,NW,fradingo,0.0,N,847.483958525667,1,59739.0
28,29,rw,LF,lanen,0.699,Y,654.0277527928682,1,59739.0
137,138,nw,NW,glaf,0.0,N,1301.8477875899039,0,59739.0
89,90,rw,HF,wist,4.4149,Y,483.42321215876973,1,59739.0
169,170,nw,NW,moksen,0.0,N,1032.6155955169227,1,59739.0
187,188,nw,NW,klaam,0.0,N,1029.1252157169647,1,59739.0
164,165,nw,NW,tombel,0.0,N,1064.887545153292,1,59739.0
194,195,nw,NW,pirrel,0.0,N,938.0878620598314,1,59739.0
54,55,rw,HF,recht,3.8432,Y,470.53171124412904,0,59739.0
61,62,rw,HF,gaf,3.923,Y,631.5211842651662,0,59739.0
114,115,nw,NW,liek,0.0,N,1021.5198669438593,0,59739.0
103,104,nw,NW,goont,0.0,N,1042.9812318337977,1,59739.0
85,86,rw,HF,idee,4.3247,Y,775.1513981799972,1,59739.0
150,151,nw,NW,plirken,0.0,N,1053.6417389779588,0,59739.0
196,197,nw,NW,zerder,0.0,N,1016.1335888908638,1,59739.0
38,39,rw,LF,sjalot,0.7782,Y,532.2616917218145,1,59739.0
80,81,rw,HF,krijg,4.214,Y,536.60819954885,1,59739.0
14,15,rw,LF,karpers,0.4771,Y,691.5520802482004,1,59739.0
58,59,rw,HF,redden,3.8783,Y,419.92630619308096,0,59739.0
101,102,nw,NW,labber,0.0,N,1012.885035408787,1,59739.0
158,159,nw,NW,rastel,0.0,N,1036.491873633247,1,59739.0
181,182,nw,NW,hormen,0.0,N,799.4940699653495,1,59739.0
147,148,nw,NW,kadders,0.0,N,1275.3051313991652,1,59739.0
171,172,nw,NW,vlump,0.0,N,972.92310367872,0,59739.0
35,36,rw,LF,metrum,0.7782,Y,765.4311946912637,1,59739.0
81,82,rw,HF,morgen,4.2678,Y,531.5233487840399,1,59739.0
153,154,nw,NW,gefaapt,0.0,N,745.4385342840926,1,59739.0
74,75,rw,HF,vroeg,4.1163,Y,593.6376427157777,1,59739.0
8,9,rw,LF,reigers,0.301,Y,569.2635406141505,1,59739.0
72,73,rw,HF,gemaakt,4.0844,Y,485.9874240902501,1,59739.0
116,117,nw,NW,groeken,0.0,N,1218.6392325372515,1,59739.0
125,126,nw,NW,zelijk,0.0,N,901.1034803237519,1,59739.0
121,122,nw,NW,bluit,0.0,N,702.4557340675702,0,59739.0
15,16,rw,LF,snert,0.4771,Y,592.8750671208511,1,59739.0
12,13,rw,LF,gevels,0.4771,Y,649.6223409873668,1,59739.0
45,46,rw,LF,lijsters,0.9031,Y,771.402692152058,1,59739.0
93,94,rw,HF,gedaan,4.5868,Y,510.78180639264355,0,59739.0
30,31,rw,LF,porde,0.699,Y,930.202910422468,0,59739.0
172,173,nw,NW,klaap,0.0,N,909.0724890827689,1,59739.0
98,99,rw,HF,bij,5.0328,Y,603.7402720557287,1,59739.0
146,147,nw,NW,kuukt,0.0,N,1074.1037100133158,1,59739.0
111,112,nw,NW,breent,0.0,N,1022.25723049726,1,59739.0
193,194,nw,NW,pruit,0.0,N,891.1058360968341,1,59739.0
90,91,rw,HF,hele,4.4246,Y,502.13208163459603,0,59739.0
67,68,rw,HF,soort,3.9872,Y,530.3224928106393,1,59739.0
41,42,rw,LF,lome,0.8451,Y,460.116865086033,1,59739.0
102,103,nw,NW,brum,0.0,N,1137.2550551005907,1,59739.0
65,66,rw,HF,wakker,3.9448,Y,536.157423849948,1,59739.0
33,34,rw,LF,gonsde,0.7782,Y,825.7287859332007,1,59739.0
185,186,nw,NW,brad,0.0,N,1048.8459470707444,0,59739.0
127,128,nw,NW,kandola,0.0,N,888.7644171155027,0,59739.0
95,96,rw,HF,zit,4.666,Y,781.1655930431273,1,59739.0
108,109,nw,NW,giep,0.0,N,1043.211040128231,1,59739.0
94,95,rw,HF,dood,4.6374,Y,523.3504054019614,1,59739.0
112,113,nw,NW,vroel,0.0,N,1011.1358772450677,1,59739.0
133,134,nw,NW,vrijk,0.0,N,1047.170942292875,1,59739.0
44,45,rw,LF,grief,0.9031,Y,854.5828515844811,1,59739.0
7,8,rw,LF,ratels,0.301,Y,442.67083722328493,1,59739.0
88,89,rw,HF,geweest,4.3568,Y,482.1954211573606,1,59739.0
129,130,nw,NW,bralat,0.0,N,890.1355957934461,1,59739.0
191,192,nw,NW,megen,0.0,N,971.29362726281,1,59739.0
175,176,nw,NW,kwarp,0.0,N,1077.137408182987,0,59739.0
27,28,rw,LF,klavier,0.699,Y,633.5935319435724,1,59739.0
167,168,nw,NW,stiraal,0.0,N,1046.0202272628953,1,59739.0
173,174,nw,NW,bluurde,0.0,N,960.3935988837229,0,59739.0
91,92,rw,HF,moeder,4.4554,Y,568.8916016481696,1,59739.0
113,114,nw,NW,gesmalpt,0.0,N,1017.3333397596085,1,59739.0
55,56,rw,HF,hard,3.8435,Y,731.6643163308191,1,59739.0
53,54,rw,HF,baby,3.8221,Y,552.6814013843316,0,59739.0
176,177,nw,NW,rons,0.0,N,1011.3964722214923,1,59739.0
49,50,rw,LF,gisten,0.9542,Y,679.0276924331085,1,59739.0
192,193,nw,NW,nef,0.0,N,1227.780206259546,0,59739.0
136,137,nw,NW,smaan,0.0,N,1129.1583936848083,1,59739.0
51,52,rw,HF,hield,3.8191,Y,441.3536058334319,1,59739.0
149,150,nw,NW,knaarde,0.0,N,1105.3202501247295,1,59739.0
24,25,rw,LF,ambten,0.699,Y,470.1009581053311,1,59739.0
4,5,rw,LF,ponten,0.301,Y,375.26170537699664,1,59739.0
104,105,nw,NW,jugen,0.0,N,976.8201686860684,0,59739.0
161,162,nw,NW,gebeikt,0.0,N,1229.6413131318677,1,59739.0
151,152,nw,NW,grede,0.0,N,1112.877157733918,1,59739.0
157,158,nw,NW,rufel,0.0,N,758.152260420693,1,59739.0
75,76,rw,HF,wachten,4.1516,Y,459.1195291901657,0,59739.0
