,stim_id,condition,freq_category,word,subtlex_log10freq,correct_response,ResponseTime,Accuracy,id
6,7,rw,LF,rafel,0.301,Y,976.6771082512805,1,14583.0
84,85,rw,HF,zag,4.3048,Y,488.5488156383707,1,14583.0
106,107,nw,NW,gals,0.0,N,968.8671747826645,1,14583.0
92,93,rw,HF,dacht,4.5313,Y,321.5694453700152,1,14583.0
180,181,nw,NW,herken,0.0,N,931.8996963168727,1,14583.0
20,21,rw,LF,schuiten,0.6021,Y,741.0861065222709,1,14583.0
153,154,nw,NW,gefaapt,0.0,N,1160.8433129565917,0,14583.0
173,174,nw,NW,bluurde,0.0,N,1117.029078920885,1,14583.0
9,10,rw,LF,sikkels,0.301,Y,568.6652909235086,1,14583.0
142,143,nw,NW,rakot,0.0,N,897.4755515443892,1,14583.0
122,123,nw,NW,kiemeten,0.0,N,1114.602440304024,1,14583.0
135,136,nw,NW,kumus,0.0,N,1152.633792342121,1,14583.0
44,45,rw,LF,grief,0.9031,Y,554.2752689848053,1,14583.0
175,176,nw,NW,kwarp,0.0,N,1046.8182659153965,1,14583.0
10,11,rw,LF,stekken,0.301,Y,581.5013099262103,1,14583.0
15,16,rw,LF,snert,0.4771,Y,900.3435183364961,1,14583.0
39,40,rw,LF,topaas,0.7782,Y,645.6536809835568,1,14583.0
29,30,rw,LF,oker,0.699,Y,761.6707741218574,1,14583.0
90,91,rw,HF,hele,4.4246,Y,519.140911428198,1,14583.0
162,163,nw,NW,plond,0.0,N,892.0049027461574,1,14583.0
70,71,rw,HF,ogen,4.0572,Y,202.40175867587192,0,14583.0
82,83,rw,HF,vraag,4.281,Y,512.5221943413502,1,14583.0
177,178,nw,NW,gimmel,0.0,N,938.6239026065034,1,14583.0
79,80,rw,HF,eigen,4.1922,Y,516.6761097860832,1,14583.0
96,97,rw,HF,zeg,4.6872,Y,506.60202231204056,1,14583.0
23,24,rw,LF,wrongel,0.6021,Y,837.24190023207,1,14583.0
73,74,rw,HF,help,4.0879,Y,517.5986451522285,1,14583.0
13,14,rw,LF,juffen,0.4771,Y,673.6166855159441,0,14583.0
111,112,nw,NW,breent,0.0,N,877.1586427940565,1,14583.0
187,188,nw,NW,klaam,0.0,N,1127.252822766873,0,14583.0
74,75,rw,HF,vroeg,4.1163,Y,518.520987120779,1,14583.0
133,134,nw,NW,vrijk,0.0,N,1108.216431305169,0,14583.0
199,200,nw,NW,fankel,0.0,N,1085.3146663681541,1,14583.0
114,115,nw,NW,liek,0.0,N,1165.2037137593209,1,14583.0
2,3,rw,LF,imams,0.301,Y,661.7207762959462,1,14583.0
168,169,nw,NW,plin,0.0,N,872.7181951862117,1,14583.0
166,167,nw,NW,pectars,0.0,N,1300.6250221060927,0,14583.0
59,60,rw,HF,vallen,3.8985,Y,285.28015376379574,1,14583.0
171,172,nw,NW,vlump,0.0,N,948.3582790173357,1,14583.0
21,22,rw,LF,spurt,0.6021,Y,432.6098450541627,1,14583.0
25,26,rw,LF,beitels,0.699,Y,792.4256389403419,0,14583.0
78,79,rw,HF,uur,4.1832,Y,568.7946964509346,1,14583.0
103,104,nw,NW,goont,0.0,N,1115.206394308097,1,14583.0
40,41,rw,LF,zolders,0.7782,Y,730.5613966410313,1,14583.0
91,92,rw,HF,moeder,4.4554,Y,623.7766196824941,0,14583.0
57,58,rw,HF,heren,3.8659,Y,385.35498150971534,0,14583.0
5,6,rw,LF,puien,0.301,Y,706.0410220055344,0,14583.0
158,159,nw,NW,rastel,0.0,N,842.4698820398019,1,14583.0
184,185,nw,NW,drintels,0.0,N,950.2934523586566,1,14583.0
130,131,nw,NW,rogenten,0.0,N,1049.9226531061843,1,14583.0
38,39,rw,LF,sjalot,0.7782,Y,784.8861903145972,1,14583.0
34,35,rw,LF,margriet,0.7782,Y,573.0251931790032,0,14583.0
126,127,nw,NW,sluinen,0.0,N,1145.6740986024572,1,14583.0
26,27,rw,LF,flans,0.699,Y,775.5622846609648,1,14583.0
132,133,nw,NW,gefruld,0.0,N,1204.4464932749336,1,14583.0
120,121,nw,NW,nammer,0.0,N,925.7526633787193,1,14583.0
170,171,nw,NW,glijp,0.0,N,1009.8269366589666,1,14583.0
176,177,nw,NW,rons,0.0,N,908.4444776709695,1,14583.0
99,100,rw,HF,kom,5.0578,Y,762.1793290262556,1,14583.0
110,111,nw,NW,kormel,0.0,N,1022.2211965425505,0,14583.0
42,43,rw,LF,stengels,0.8451,Y,597.133270184613,1,14583.0
48,49,rw,LF,bonkte,0.9542,Y,614.1200353892518,0,14583.0
85,86,rw,HF,idee,4.3247,Y,383.2693096067959,1,14583.0
17,18,rw,LF,deun,0.6021,Y,591.0423282693523,1,14583.0
54,55,rw,HF,recht,3.8432,Y,421.790234614166,0,14583.0
117,118,nw,NW,prookt,0.0,N,1130.5082203171617,0,14583.0
71,72,rw,HF,lekker,4.082,Y,499.6988759376546,1,14583.0
181,182,nw,NW,hormen,0.0,N,1013.391373768417,1,14583.0
151,152,nw,NW,grede,0.0,N,885.7166270624172,0,14583.0
141,142,nw,NW,gardien,0.0,N,992.117979598202,0,14583.0
89,90,rw,HF,wist,4.4149,Y,351.28745792096606,0,14583.0
189,190,nw,NW,ploe,0.0,N,1077.0167908063406,1,14583.0
3,4,rw,LF,polders,0.301,Y,687.4035836489028,1,14583.0
115,116,nw,NW,plenk,0.0,N,1146.9137068548746,1,14583.0
159,160,nw,NW,jaat,0.0,N,1025.6505275849884,0,14583.0
97,98,rw,HF,had,4.9643,Y,280.7986185733905,0,14583.0
139,140,nw,NW,murselein,0.0,N,1196.957948006282,1,14583.0
