,stim_id,condition,freq_category,word,subtlex_log10freq,correct_response,ResponseTime,Accuracy,id
117,118,nw,NW,prookt,0.0,N,1018.1208381314193,1,32071.0
146,147,nw,NW,kuukt,0.0,N,1158.9807803202507,1,32071.0
10,11,rw,LF,stekken,0.301,Y,745.7932432884901,1,32071.0
6,7,rw,LF,rafel,0.301,Y,716.8086445403203,0,32071.0
157,158,nw,NW,rufel,0.0,N,976.6948176492039,1,32071.0
71,72,rw,HF,lekker,4.082,Y,481.60660832903994,1,32071.0
101,102,nw,NW,labber,0.0,N,984.6000132709498,1,32071.0
3,4,rw,LF,polders,0.301,Y,663.0365896474705,1,32071.0
38,39,rw,LF,sjalot,0.7782,Y,626.737321429252,0,32071.0
17,18,rw,LF,deun,0.6021,Y,725.1543994103267,1,32071.0
180,181,nw,NW,herken,0.0,N,1041.0391591285743,1,32071.0
63,64,rw,HF,bezig,3.934,Y,552.5899119589449,1,32071.0
188,189,nw,NW,trorg,0.0,N,1052.328540150747,1,32071.0
184,185,nw,NW,drintels,0.0,N,935.1219226268302,0,32071.0
185,186,nw,NW,brad,0.0,N,1017.4467913424727,1,32071.0
70,71,rw,HF,ogen,4.0572,Y,582.6189138316765,1,32071.0
7,8,rw,LF,ratels,0.301,Y,727.5885476752574,1,32071.0
175,176,nw,NW,kwarp,0.0,N,994.4751070779744,0,32071.0
170,171,nw,NW,glijp,0.0,N,1083.3832269224279,1,32071.0
186,187,nw,NW,gevupt,0.0,N,1052.711340375337,1,32071.0
187,188,nw,NW,klaam,0.0,N,1001.5075711428046,0,32071.0
19,20,rw,LF,schoffels,0.6021,Y,693.2192413814205,0,32071.0
107,108,nw,NW,geslonden,0.0,N,1023.5323888131688,1,32071.0
139,140,nw,NW,murselein,0.0,N,1081.999109249607,1,32071.0
45,46,rw,LF,lijsters,0.9031,Y,726.8929815117739,1,32071.0
133,134,nw,NW,vrijk,0.0,N,1008.5587125262832,1,32071.0
155,156,nw,NW,loedsels,0.0,N,967.6847704016408,0,32071.0
11,12,rw,LF,barse,0.4771,Y,719.4651944044252,1,32071.0
98,99,rw,HF,bij,5.0328,Y,499.6781682197028,1,32071.0
1,2,rw,LF,hese,0.301,Y,777.3338041842156,1,32071.0
183,184,nw,NW,rieve,0.0,N,1075.9167921890435,1,32071.0
150,151,nw,NW,plirken,0.0,N,1000.6527321206262,0,32071.0
39,40,rw,LF,topaas,0.7782,Y,732.8912674315978,1,32071.0
153,154,nw,NW,gefaapt,0.0,N,1080.0729640754041,0,32071.0
61,62,rw,HF,gaf,3.923,Y,530.8297841929979,1,32071.0
79,80,rw,HF,eigen,4.1922,Y,581.8266694300452,1,32071.0
105,106,nw,NW,slont,0.0,N,1002.401576935981,1,32071.0
160,161,nw,NW,gietsen,0.0,N,1043.2513670140768,1,32071.0
167,168,nw,NW,stiraal,0.0,N,1072.4482226535845,1,32071.0
90,91,rw,HF,hele,4.4246,Y,428.00128686054353,1,32071.0
193,194,nw,NW,pruit,0.0,N,1174.404152350126,1,32071.0
35,36,rw,LF,metrum,0.7782,Y,666.4888225470571,1,32071.0
66,67,rw,HF,plaats,3.97,Y,584.8895549322452,1,32071.0
30,31,rw,LF,porde,0.699,Y,718.3631848647087,1,32071.0
169,170,nw,NW,moksen,0.0,N,1003.6012764872247,1,32071.0
75,76,rw,HF,wachten,4.1516,Y,442.2886962047236,1,32071.0
54,55,rw,HF,recht,3.8432,Y,533.4701377717698,0,32071.0
164,165,nw,NW,tombel,0.0,N,1103.42546101544,0,32071.0
102,103,nw,NW,brum,0.0,N,985.4936380794952,1,32071.0
114,115,nw,NW,liek,0.0,N,1072.6691020505718,1,32071.0
2,3,rw,LF,imams,0.301,Y,706.0850966764319,0,32071.0
144,145,nw,NW,bezans,0.0,N,1060.3590055717411,1,32071.0
196,197,nw,NW,zerder,0.0,N,1046.805682014083,0,32071.0
191,192,nw,NW,megen,0.0,N,956.6501576895212,1,32071.0
182,183,nw,NW,zuun,0.0,N,973.4701787556866,1,32071.0
138,139,nw,NW,stodeum,0.0,N,1027.0380611548194,1,32071.0
15,16,rw,LF,snert,0.4771,Y,660.7451910068743,1,32071.0
130,131,nw,NW,rogenten,0.0,N,1045.8989780555432,1,32071.0
37,38,rw,LF,sfinxen,0.7782,Y,650.1325350519894,1,32071.0
141,142,nw,NW,gardien,0.0,N,966.3192397468441,1,32071.0
113,114,nw,NW,gesmalpt,0.0,N,1003.0581614659134,1,32071.0
127,128,nw,NW,kandola,0.0,N,1025.9638438489449,1,32071.0
36,37,rw,LF,rogge,0.7782,Y,719.7345206996195,1,32071.0
121,122,nw,NW,bluit,0.0,N,1087.2031539009417,1,32071.0
51,52,rw,HF,hield,3.8191,Y,466.8457419375661,1,32071.0
48,49,rw,LF,bonkte,0.9542,Y,699.4372506703623,1,32071.0
53,54,rw,HF,baby,3.8221,Y,536.3349145409709,1,32071.0
179,180,nw,NW,kijs,0.0,N,1013.8160229406041,1,32071.0
46,47,rw,LF,venkel,0.9031,Y,735.2999501450929,1,32071.0
145,146,nw,NW,gewunnen,0.0,N,937.4938437443527,1,32071.0
78,79,rw,HF,uur,4.1832,Y,465.1465757616655,1,32071.0
99,100,rw,HF,kom,5.0578,Y,546.6401821092214,0,32071.0
62,63,rw,HF,begin,3.9267,Y,623.5174229414066,1,32071.0
95,96,rw,HF,zit,4.666,Y,506.3947690603198,1,32071.0
106,107,nw,NW,gals,0.0,N,970.2482996322207,0,32071.0
27,28,rw,LF,klavier,0.699,Y,733.7354357348236,1,32071.0
23,24,rw,LF,wrongel,0.6021,Y,683.2068272296174,1,32071.0
12,13,rw,LF,gevels,0.4771,Y,673.1945794793321,1,32071.0
173,174,nw,NW,bluurde,0.0,N,1144.262128865214,1,32071.0
83,84,rw,HF,auto,4.3017,Y,514.33140809384,1,32071.0
59,60,rw,HF,vallen,3.8985,Y,534.114285994005,1,32071.0
8,9,rw,LF,reigers,0.301,Y,663.9910163729941,1,32071.0
151,152,nw,NW,grede,0.0,N,1027.1576922845907,1,32071.0
18,19,rw,LF,etui,0.6021,Y,745.9822874980689,0,32071.0
58,59,rw,HF,redden,3.8783,Y,479.46299840700686,1,32071.0
24,25,rw,LF,ambten,0.699,Y,695.8050998691326,1,32071.0
118,119,nw,NW,doppel,0.0,N,1024.1865441481211,0,32071.0
152,153,nw,NW,entel,0.0,N,1029.5150801128163,1,32071.0
120,121,nw,NW,nammer,0.0,N,1066.534482196996,1,32071.0
110,111,nw,NW,kormel,0.0,N,1016.6931490318003,0,32071.0
119,120,nw,NW,verke,0.0,N,1040.7080962123957,1,32071.0
195,196,nw,NW,rokan,0.0,N,996.2690592008873,1,32071.0
171,172,nw,NW,vlump,0.0,N,1048.9443232361527,1,32071.0
9,10,rw,LF,sikkels,0.301,Y,759.3275252386074,1,32071.0
22,23,rw,LF,strotten,0.6021,Y,683.8400823907293,1,32071.0
26,27,rw,LF,flans,0.699,Y,739.8890087858695,1,32071.0
158,159,nw,NW,rastel,0.0,N,1085.8185989007065,0,32071.0
28,29,rw,LF,lanen,0.699,Y,690.1664960855715,0,32071.0
135,136,nw,NW,kumus,0.0,N,1058.0487697654744,0,32071.0
104,105,nw,NW,jugen,0.0,N,1019.940432917096,1,32071.0
174,175,nw,NW,nergen,0.0,N,1050.9233065511874,1,32071.0
137,138,nw,NW,glaf,0.0,N,971.6576879747421,1,32071.0
80,81,rw,HF,krijg,4.214,Y,520.6433434080623,1,32071.0
124,125,nw,NW,kabrieken,0.0,N,1004.7570020483373,1,32071.0
74,75,rw,HF,vroeg,4.1163,Y,514.8403829955558,1,32071.0
149,150,nw,NW,knaarde,0.0,N,1030.0285298364818,1,32071.0
96,97,rw,HF,zeg,4.6872,Y,456.5386863717725,1,32071.0
161,162,nw,NW,gebeikt,0.0,N,1019.5445439038544,1,32071.0
88,89,rw,HF,geweest,4.3568,Y,566.620144698304,1,32071.0
33,34,rw,LF,gonsde,0.7782,Y,673.8927236921977,1,32071.0
43,44,rw,LF,stram,0.8451,Y,575.9929086999182,1,32071.0
