,stim_id,condition,freq_category,word,subtlex_log10freq,correct_response,ResponseTime,Accuracy,id
22,23,rw,LF,strotten,0.6021,Y,691.3530552217388,0,92135.0
124,125,nw,NW,kabrieken,0.0,N,905.4555251478643,1,92135.0
57,58,rw,HF,heren,3.8659,Y,498.9674467673426,1,92135.0
163,164,nw,NW,snoen,0.0,N,956.0769306475747,1,92135.0
120,121,nw,NW,nammer,0.0,N,1070.9902481625436,0,92135.0
166,167,nw,NW,pectars,0.0,N,739.6996530680597,1,92135.0
141,142,nw,NW,gardien,0.0,N,1015.7689108879215,0,92135.0
80,81,rw,HF,krijg,4.214,Y,480.09641068450566,1,92135.0
167,168,nw,NW,stiraal,0.0,N,864.9109383029127,1,92135.0
15,16,rw,LF,snert,0.4771,Y,714.7596927418394,1,92135.0
147,148,nw,NW,kadders,0.0,N,873.5511434290642,1,92135.0
19,20,rw,LF,schoffels,0.6021,Y,649.3070599129163,1,92135.0
26,27,rw,LF,flans,0.699,Y,729.6610427706569,0,92135.0
101,102,nw,NW,labber,0.0,N,853.3430498915965,1,92135.0
87,88,rw,HF,werd,4.3552,Y,358.26973652922237,1,92135.0
68,69,rw,HF,sta,4.0123,Y,535.0074234132788,1,92135.0
108,109,nw,NW,giep,0.0,N,805.950236820558,1,92135.0
20,21,rw,LF,schuiten,0.6021,Y,592.5617151839099,1,92135.0
52,53,rw,HF,boek,3.8196,Y,452.9534675152369,1,92135.0
133,134,nw,NW,vrijk,0.0,N,1070.492194833198,1,92135.0
193,194,nw,NW,pruit,0.0,N,914.7813882294653,1,92135.0
42,43,rw,LF,stengels,0.8451,Y,785.988878185276,1,92135.0
143,144,nw,NW,ant,0.0,N,732.3338091304945,1,92135.0
37,38,rw,LF,sfinxen,0.7782,Y,713.6601393156186,1,92135.0
86,87,rw,HF,ging,4.3434,Y,517.611219708909,0,92135.0
16,17,rw,LF,clusters,0.6021,Y,799.3640057008174,1,92135.0
183,184,nw,NW,rieve,0.0,N,1035.460453581657,1,92135.0
105,106,nw,NW,slont,0.0,N,1055.8074179996472,0,92135.0
116,117,nw,NW,groeken,0.0,N,1063.0237526607118,1,92135.0
94,95,rw,HF,dood,4.6374,Y,390.3750756924571,0,92135.0
113,114,nw,NW,gesmalpt,0.0,N,940.3175952111625,1,92135.0
49,50,rw,LF,gisten,0.9542,Y,901.3956735056772,0,92135.0
146,147,nw,NW,kuukt,0.0,N,904.6337743144799,1,92135.0
154,155,nw,NW,pals,0.0,N,1001.1316467072414,1,92135.0
144,145,nw,NW,bezans,0.0,N,946.4181810545213,1,92135.0
115,116,nw,NW,plenk,0.0,N,701.3047893081517,1,92135.0
23,24,rw,LF,wrongel,0.6021,Y,780.8778554046012,1,92135.0
30,31,rw,LF,porde,0.699,Y,717.118723424031,1,92135.0
139,140,nw,NW,murselein,0.0,N,1025.493977544854,1,92135.0
127,128,nw,NW,kandola,0.0,N,860.4942617110318,1,92135.0
160,161,nw,NW,gietsen,0.0,N,1109.7056682323198,1,92135.0
32,33,rw,LF,woei,0.699,Y,682.1771825804681,0,92135.0
90,91,rw,HF,hele,4.4246,Y,541.6632564978735,1,92135.0
168,169,nw,NW,plin,0.0,N,1034.438924628689,1,92135.0
136,137,nw,NW,smaan,0.0,N,1007.5305018944158,1,92135.0
194,195,nw,NW,pirrel,0.0,N,903.9127164625262,1,92135.0
27,28,rw,LF,klavier,0.699,Y,739.6169899231884,0,92135.0
35,36,rw,LF,metrum,0.7782,Y,813.8045469613551,0,92135.0
184,185,nw,NW,drintels,0.0,N,864.3371836401944,1,92135.0
123,124,nw,NW,vebras,0.0,N,778.0330212628654,1,92135.0
150,151,nw,NW,plirken,0.0,N,870.914425553804,0,92135.0
66,67,rw,HF,plaats,3.97,Y,398.2748797459018,0,92135.0
132,133,nw,NW,gefruld,0.0,N,911.875622174219,1,92135.0
73,74,rw,HF,help,4.0879,Y,521.4355732579795,1,92135.0
198,199,nw,NW,spodiel,0.0,N,1102.642429279296,1,92135.0
175,176,nw,NW,kwarp,0.0,N,961.9265967809251,1,92135.0
114,115,nw,NW,liek,0.0,N,1097.41462797638,1,92135.0
85,86,rw,HF,idee,4.3247,Y,603.2527938876323,1,92135.0
99,100,rw,HF,kom,5.0578,Y,333.1826550787923,1,92135.0
118,119,nw,NW,doppel,0.0,N,768.6563423608245,1,92135.0
7,8,rw,LF,ratels,0.301,Y,625.8614545334157,1,92135.0
69,70,rw,HF,juist,4.0152,Y,562.9227710996646,1,92135.0
0,1,rw,LF,buidels,0.301,Y,517.1289068741575,1,92135.0
12,13,rw,LF,gevels,0.4771,Y,641.4507547780138,1,92135.0
138,139,nw,NW,stodeum,0.0,N,910.3531116893844,1,92135.0
110,111,nw,NW,kormel,0.0,N,1053.1920094853003,1,92135.0
59,60,rw,HF,vallen,3.8985,Y,633.8121490881352,1,92135.0
84,85,rw,HF,zag,4.3048,Y,362.1607337305417,1,92135.0
75,76,rw,HF,wachten,4.1516,Y,484.11512790764687,1,92135.0
190,191,nw,NW,darboen,0.0,N,1016.8206801918391,0,92135.0
45,46,rw,LF,lijsters,0.9031,Y,630.3165680691044,1,92135.0
46,47,rw,LF,venkel,0.9031,Y,455.11073200826286,1,92135.0
92,93,rw,HF,dacht,4.5313,Y,488.8661890599355,1,92135.0
28,29,rw,LF,lanen,0.699,Y,528.927827245666,1,92135.0
109,110,nw,NW,women,0.0,N,861.5587250080498,1,92135.0
79,80,rw,HF,eigen,4.1922,Y,569.7213637131727,0,92135.0
148,149,nw,NW,leumen,0.0,N,761.2931930634945,1,92135.0
64,65,rw,HF,zoek,3.9398,Y,381.4637886078936,1,92135.0
162,163,nw,NW,plond,0.0,N,974.604523941315,1,92135.0
179,180,nw,NW,kijs,0.0,N,1149.8401148084286,1,92135.0
126,127,nw,NW,sluinen,0.0,N,845.6785687227881,1,92135.0
119,120,nw,NW,verke,0.0,N,930.9895160389756,1,92135.0
188,189,nw,NW,trorg,0.0,N,936.4945047867164,0,92135.0
25,26,rw,LF,beitels,0.699,Y,730.1144418006891,1,92135.0
8,9,rw,LF,reigers,0.301,Y,615.4242671632471,0,92135.0
81,82,rw,HF,morgen,4.2678,Y,528.6648933593987,1,92135.0
91,92,rw,HF,moeder,4.4554,Y,536.648349669328,1,92135.0
3,4,rw,LF,polders,0.301,Y,622.8269423434472,1,92135.0
41,42,rw,LF,lome,0.8451,Y,624.5253655481239,1,92135.0
107,108,nw,NW,geslonden,0.0,N,815.5845001519986,0,92135.0
140,141,nw,NW,kimensie,0.0,N,988.4443741175733,1,92135.0
47,48,rw,LF,balkons,0.9542,Y,693.3938360022006,1,92135.0
121,122,nw,NW,bluit,0.0,N,861.3971018293503,1,92135.0
176,177,nw,NW,rons,0.0,N,898.4322930583012,1,92135.0
170,171,nw,NW,glijp,0.0,N,985.6635368269972,0,92135.0
149,150,nw,NW,knaarde,0.0,N,747.0509238790142,1,92135.0
14,15,rw,LF,karpers,0.4771,Y,672.9575276001428,0,92135.0
93,94,rw,HF,gedaan,4.5868,Y,523.3787378486047,0,92135.0
21,22,rw,LF,spurt,0.6021,Y,751.6166121910617,1,92135.0
169,170,nw,NW,moksen,0.0,N,998.9697059548167,0,92135.0
55,56,rw,HF,hard,3.8435,Y,572.5329526732419,1,92135.0
34,35,rw,LF,margriet,0.7782,Y,768.2358320090175,0,92135.0
180,181,nw,NW,herken,0.0,N,1097.7229372112865,1,92135.0
29,30,rw,LF,oker,0.699,Y,663.160355069344,0,92135.0
152,153,nw,NW,entel,0.0,N,937.0280341834092,0,92135.0
117,118,nw,NW,prookt,0.0,N,1001.2917363383626,0,92135.0
128,129,nw,NW,grantel,0.0,N,1050.2354661002248,1,92135.0
17,18,rw,LF,deun,0.6021,Y,567.9723368174152,1,92135.0
165,166,nw,NW,mijk,0.0,N,1029.0294678904672,1,92135.0
67,68,rw,HF,soort,3.9872,Y,594.2399627605503,0,92135.0
24,25,rw,LF,ambten,0.699,Y,547.1350836180359,1,92135.0
145,146,nw,NW,gewunnen,0.0,N,870.2241334947075,0,92135.0
11,12,rw,LF,barse,0.4771,Y,557.9767599629637,1,92135.0
60,61,rw,HF,los,3.9075,Y,523.6147765918375,1,92135.0
62,63,rw,HF,begin,3.9267,Y,514.5336680895041,0,92135.0
129,130,nw,NW,bralat,0.0,N,856.1370795861515,0,92135.0
13,14,rw,LF,juffen,0.4771,Y,632.6961848350365,0,92135.0
65,66,rw,HF,wakker,3.9448,Y,483.9436610826708,1,92135.0
1,2,rw,LF,hese,0.301,Y,511.37221441378574,0,92135.0
97,98,rw,HF,had,4.9643,Y,384.76730432879583,1,92135.0
38,39,rw,LF,sjalot,0.7782,Y,676.2003116532467,0,92135.0
155,156,nw,NW,loedsels,0.0,N,974.1386595073154,1,92135.0
5,6,rw,LF,puien,0.301,Y,642.7145833541123,1,92135.0
130,131,nw,NW,rogenten,0.0,N,1261.5098248967981,0,92135.0
83,84,rw,HF,auto,4.3017,Y,585.578540414818,1,92135.0
103,104,nw,NW,goont,0.0,N,843.9924815572058,1,92135.0
51,52,rw,HF,hield,3.8191,Y,490.0168115618847,0,92135.0
159,160,nw,NW,jaat,0.0,N,1042.8552415666902,1,92135.0
171,172,nw,NW,vlump,0.0,N,1040.0256483739493,1,92135.0
174,175,nw,NW,nergen,0.0,N,981.836924304142,1,92135.0
199,200,nw,NW,fankel,0.0,N,938.3391344898669,1,92135.0
125,126,nw,NW,zelijk,0.0,N,920.3020901951239,0,92135.0
9,10,rw,LF,sikkels,0.301,Y,634.6491663028204,1,92135.0
142,143,nw,NW,rakot,0.0,N,1103.449317600691,1,92135.0
39,40,rw,LF,topaas,0.7782,Y,667.3453310736212,1,92135.0
100,101,nw,NW,millag,0.0,N,816.2235510847299,0,92135.0
10,11,rw,LF,stekken,0.301,Y,935.5630529313737,1,92135.0
53,54,rw,HF,baby,3.8221,Y,485.58294506597326,1,92135.0
185,186,nw,NW,brad,0.0,N,945.0296439307091,0,92135.0
181,182,nw,NW,hormen,0.0,N,993.8839773966179,1,92135.0
