,stim_id,condition,freq_category,word,subtlex_log10freq,correct_response,ResponseTime,Accuracy,id
78,79,rw,HF,uur,4.1832,Y,472.7579460472363,1,55429.0
127,128,nw,NW,kandola,0.0,N,1007.9665827958195,0,55429.0
140,141,nw,NW,kimensie,0.0,N,903.7602508102833,1,55429.0
55,56,rw,HF,hard,3.8435,Y,558.6501795187484,1,55429.0
1,2,rw,LF,hese,0.301,Y,811.605920541507,0,55429.0
176,177,nw,NW,rons,0.0,N,1080.4062291401078,1,55429.0
195,196,nw,NW,rokan,0.0,N,981.5854893354115,1,55429.0
124,125,nw,NW,kabrieken,0.0,N,1000.3773907236834,1,55429.0
11,12,rw,LF,barse,0.4771,Y,684.9960168959378,1,55429.0
25,26,rw,LF,beitels,0.699,Y,694.5438572242467,0,55429.0
174,175,nw,NW,nergen,0.0,N,1092.6884091245533,1,55429.0
13,14,rw,LF,juffen,0.4771,Y,694.9169060792857,1,55429.0
161,162,nw,NW,gebeikt,0.0,N,1089.3121839802402,1,55429.0
107,108,nw,NW,geslonden,0.0,N,1091.7279425909544,1,55429.0
188,189,nw,NW,trorg,0.0,N,1037.0551411871331,1,55429.0
50,51,rw,HF,plan,3.7972,Y,487.27981948922536,1,55429.0
187,188,nw,NW,klaam,0.0,N,984.0199761613087,1,55429.0
164,165,nw,NW,tombel,0.0,N,1155.4847595715444,1,55429.0
183,184,nw,NW,rieve,0.0,N,960.8767241416375,1,55429.0
110,111,nw,NW,kormel,0.0,N,1002.5077787886386,1,55429.0
131,132,nw,NW,fradingo,0.0,N,870.9383618772883,1,55429.0
130,131,nw,NW,rogenten,0.0,N,1155.1224534488108,1,55429.0
134,135,nw,NW,vlorken,0.0,N,1091.082551035881,1,55429.0
71,72,rw,HF,lekker,4.082,Y,388.01755866170475,0,55429.0
121,122,nw,NW,bluit,0.0,N,1088.19727964384,1,55429.0
132,133,nw,NW,gefruld,0.0,N,1091.5509070067383,1,55429.0
128,129,nw,NW,grantel,0.0,N,1087.692126645373,0,55429.0
36,37,rw,LF,rogge,0.7782,Y,703.33363550437,1,55429.0
64,65,rw,HF,zoek,3.9398,Y,569.6154196399073,0,55429.0
35,36,rw,LF,metrum,0.7782,Y,680.2034906469621,0,55429.0
4,5,rw,LF,ponten,0.301,Y,737.2873034050278,1,55429.0
177,178,nw,NW,gimmel,0.0,N,1027.319044800587,1,55429.0
7,8,rw,LF,ratels,0.301,Y,715.2369582469944,1,55429.0
96,97,rw,HF,zeg,4.6872,Y,528.6471943250438,1,55429.0
45,46,rw,LF,lijsters,0.9031,Y,615.2183759492248,0,55429.0
150,151,nw,NW,plirken,0.0,N,996.5820607984593,0,55429.0
90,91,rw,HF,hele,4.4246,Y,593.7011298590232,0,55429.0
145,146,nw,NW,gewunnen,0.0,N,1005.9089729691842,1,55429.0
67,68,rw,HF,soort,3.9872,Y,453.0434006443693,1,55429.0
0,1,rw,LF,buidels,0.301,Y,738.5270186035083,0,55429.0
18,19,rw,LF,etui,0.6021,Y,786.5786702605916,1,55429.0
39,40,rw,LF,topaas,0.7782,Y,632.5011760633611,1,55429.0
148,149,nw,NW,leumen,0.0,N,1172.7605030430288,1,55429.0
157,158,nw,NW,rufel,0.0,N,893.7240659025352,1,55429.0
56,57,rw,HF,reden,3.8548,Y,489.4763601815282,1,55429.0
114,115,nw,NW,liek,0.0,N,1082.1496511050973,1,55429.0
83,84,rw,HF,auto,4.3017,Y,355.78163014305045,1,55429.0
178,179,nw,NW,monen,0.0,N,1061.7954731597192,1,55429.0
52,53,rw,HF,boek,3.8196,Y,586.2393757029764,1,55429.0
146,147,nw,NW,kuukt,0.0,N,1093.4754688950052,1,55429.0
42,43,rw,LF,stengels,0.8451,Y,681.8065933013676,1,55429.0
137,138,nw,NW,glaf,0.0,N,1150.9474775231001,0,55429.0
69,70,rw,HF,juist,4.0152,Y,565.5262253237763,0,55429.0
149,150,nw,NW,knaarde,0.0,N,1022.6870437250985,1,55429.0
28,29,rw,LF,lanen,0.699,Y,714.6908428052824,1,55429.0
20,21,rw,LF,schuiten,0.6021,Y,669.9855467656581,1,55429.0
99,100,rw,HF,kom,5.0578,Y,548.5354479884774,0,55429.0
155,156,nw,NW,loedsels,0.0,N,1032.3048489138348,1,55429.0
80,81,rw,HF,krijg,4.214,Y,475.2368609699883,1,55429.0
109,110,nw,NW,women,0.0,N,992.2184332458457,0,55429.0
91,92,rw,HF,moeder,4.4554,Y,502.92466381990073,1,55429.0
162,163,nw,NW,plond,0.0,N,1099.1964013838626,1,55429.0
38,39,rw,LF,sjalot,0.7782,Y,754.2553073487106,1,55429.0
144,145,nw,NW,bezans,0.0,N,1088.6551704989547,1,55429.0
27,28,rw,LF,klavier,0.699,Y,764.273444121686,1,55429.0
159,160,nw,NW,jaat,0.0,N,999.737169913086,1,55429.0
196,197,nw,NW,zerder,0.0,N,994.3186791816149,1,55429.0
85,86,rw,HF,idee,4.3247,Y,535.8475982789299,1,55429.0
112,113,nw,NW,vroel,0.0,N,1040.1834376970237,1,55429.0
158,159,nw,NW,rastel,0.0,N,998.7086880444052,1,55429.0
81,82,rw,HF,morgen,4.2678,Y,570.2090856382315,0,55429.0
192,193,nw,NW,nef,0.0,N,1006.3406565330813,1,55429.0
94,95,rw,HF,dood,4.6374,Y,598.784916719849,1,55429.0
10,11,rw,LF,stekken,0.301,Y,678.9846076702977,1,55429.0
53,54,rw,HF,baby,3.8221,Y,508.25731184843374,1,55429.0
104,105,nw,NW,jugen,0.0,N,927.8624379235805,0,55429.0
126,127,nw,NW,sluinen,0.0,N,1015.8041687394048,1,55429.0
79,80,rw,HF,eigen,4.1922,Y,495.194813219019,1,55429.0
179,180,nw,NW,kijs,0.0,N,1097.1988875882648,1,55429.0
103,104,nw,NW,goont,0.0,N,1080.5492397930334,1,55429.0
180,181,nw,NW,herken,0.0,N,1051.8704998145965,1,55429.0
167,168,nw,NW,stiraal,0.0,N,1050.8551637673647,0,55429.0
122,123,nw,NW,kiemeten,0.0,N,999.0537072665664,1,55429.0
15,16,rw,LF,snert,0.4771,Y,662.7384070519664,1,55429.0
16,17,rw,LF,clusters,0.6021,Y,758.9625144369111,1,55429.0
77,78,rw,HF,open,4.1693,Y,521.745840893409,1,55429.0
89,90,rw,HF,wist,4.4149,Y,485.58288479999226,0,55429.0
147,148,nw,NW,kadders,0.0,N,1049.6016389588356,1,55429.0
163,164,nw,NW,snoen,0.0,N,1001.3180369480531,1,55429.0
135,136,nw,NW,kumus,0.0,N,1030.264361882538,1,55429.0
100,101,nw,NW,millag,0.0,N,1080.6609553185328,1,55429.0
61,62,rw,HF,gaf,3.923,Y,493.50744484931033,1,55429.0
117,118,nw,NW,prookt,0.0,N,1044.3252259700457,1,55429.0
97,98,rw,HF,had,4.9643,Y,458.5643965725825,1,55429.0
43,44,rw,LF,stram,0.8451,Y,796.2198566067484,1,55429.0
113,114,nw,NW,gesmalpt,0.0,N,1018.0025415905269,0,55429.0
59,60,rw,HF,vallen,3.8985,Y,472.5115619356799,0,55429.0
120,121,nw,NW,nammer,0.0,N,1095.679701358418,1,55429.0
17,18,rw,LF,deun,0.6021,Y,629.644673102559,1,55429.0
116,117,nw,NW,groeken,0.0,N,1051.313876748916,1,55429.0
125,126,nw,NW,zelijk,0.0,N,980.3305676673102,1,55429.0
3,4,rw,LF,polders,0.301,Y,838.0661137145657,0,55429.0
198,199,nw,NW,spodiel,0.0,N,948.1203484298608,1,55429.0
12,13,rw,LF,gevels,0.4771,Y,671.8497208455564,0,55429.0
189,190,nw,NW,ploe,0.0,N,1014.1286592204474,1,55429.0
48,49,rw,LF,bonkte,0.9542,Y,671.832319490999,1,55429.0
30,31,rw,LF,porde,0.699,Y,764.2955781373882,1,55429.0
63,64,rw,HF,bezig,3.934,Y,544.2364787845021,1,55429.0
175,176,nw,NW,kwarp,0.0,N,1093.4513819106503,1,55429.0
74,75,rw,HF,vroeg,4.1163,Y,522.6918906383647,0,55429.0
87,88,rw,HF,werd,4.3552,Y,577.1836446724318,0,55429.0
58,59,rw,HF,redden,3.8783,Y,549.349432144021,1,55429.0
98,99,rw,HF,bij,5.0328,Y,577.4806108108369,1,55429.0
160,161,nw,NW,gietsen,0.0,N,1150.1268978356006,1,55429.0
129,130,nw,NW,bralat,0.0,N,1169.0149856818125,1,55429.0
184,185,nw,NW,drintels,0.0,N,1042.0003911785557,1,55429.0
151,152,nw,NW,grede,0.0,N,1048.2604884247498,1,55429.0
54,55,rw,HF,recht,3.8432,Y,453.5166537912547,1,55429.0
37,38,rw,LF,sfinxen,0.7782,Y,757.7685661249922,1,55429.0
22,23,rw,LF,strotten,0.6021,Y,738.1637638527241,0,55429.0
49,50,rw,LF,gisten,0.9542,Y,771.6326195794907,1,55429.0
185,186,nw,NW,brad,0.0,N,1056.7020329759694,1,55429.0
142,143,nw,NW,rakot,0.0,N,933.8082179868095,1,55429.0
173,174,nw,NW,bluurde,0.0,N,1053.347459742049,0,55429.0
111,112,nw,NW,breent,0.0,N,1036.3648698684112,1,55429.0
84,85,rw,HF,zag,4.3048,Y,571.2775379123466,1,55429.0
193,194,nw,NW,pruit,0.0,N,1032.3479336869839,1,55429.0
72,73,rw,HF,gemaakt,4.0844,Y,499.38831167534977,1,55429.0
133,134,nw,NW,vrijk,0.0,N,1083.9071465313045,0,55429.0
51,52,rw,HF,hield,3.8191,Y,507.55544070654923,1,55429.0
165,166,nw,NW,mijk,0.0,N,1044.228519658645,1,55429.0
8,9,rw,LF,reigers,0.301,Y,712.2432374314462,1,55429.0
143,144,nw,NW,ant,0.0,N,990.4036962679434,1,55429.0
172,173,nw,NW,klaap,0.0,N,1146.4645193396718,1,55429.0
102,103,nw,NW,brum,0.0,N,1153.1261421020417,1,55429.0
191,192,nw,NW,megen,0.0,N,1155.0621682476833,0,55429.0
60,61,rw,HF,los,3.9075,Y,484.4047051683487,0,55429.0
29,30,rw,LF,oker,0.699,Y,722.3752278419634,0,55429.0
108,109,nw,NW,giep,0.0,N,1036.8118691900397,0,55429.0
66,67,rw,HF,plaats,3.97,Y,452.6458070984858,1,55429.0
169,170,nw,NW,moksen,0.0,N,1081.1746707672673,1,55429.0
65,66,rw,HF,wakker,3.9448,Y,494.48818359421983,0,55429.0
171,172,nw,NW,vlump,0.0,N,1014.2371253451532,1,55429.0
21,22,rw,LF,spurt,0.6021,Y,685.2055632383227,1,55429.0
88,89,rw,HF,geweest,4.3568,Y,561.4675518463325,0,55429.0
123,124,nw,NW,vebras,0.0,N,1042.796909722488,1,55429.0
92,93,rw,HF,dacht,4.5313,Y,516.1824139037178,1,55429.0
32,33,rw,LF,woei,0.699,Y,508.30571380165406,1,55429.0
19,20,rw,LF,schoffels,0.6021,Y,711.0672427654572,1,55429.0
41,42,rw,LF,lome,0.8451,Y,675.5403565218184,1,55429.0
156,157,nw,NW,udel,0.0,N,1088.4316858997904,1,55429.0
33,34,rw,LF,gonsde,0.7782,Y,717.4150827075526,1,55429.0
9,10,rw,LF,sikkels,0.301,Y,670.9718175899231,1,55429.0
62,63,rw,HF,begin,3.9267,Y,468.936272838548,1,55429.0
182,183,nw,NW,zuun,0.0,N,1037.4019985177288,1,55429.0
6,7,rw,LF,rafel,0.301,Y,791.8200908587999,1,55429.0
70,71,rw,HF,ogen,4.0572,Y,423.7236141719326,1,55429.0
44,45,rw,LF,grief,0.9031,Y,732.0876616285204,1,55429.0
